"convocation","years","first_name","last_name","counter","x","y"
7,"2012-2014","Сергій","Баландін","1",10,2
7,"2012-2014","Євген","Балицький","1",1,3
7,"2012-2014","Павло","Балога","1",2,3
7,"2012-2014","Володимир","Бандуров","1",3,3
7,"2012-2014","Яків","Безбах","1",4,3
7,"2012-2014","Богдан","Бенюк","1",5,3
7,"2012-2014","Михайло","Блавацький","1",6,3
7,"2012-2014","Юрій","Благодир","1",7,3
7,"2012-2014","Анатолій","Близнюк","1",8,3
7,"2012-2014","Олександр","Бобков","1",9,3
7,"2012-2014","Геннадій","Бобов","1",10,3
7,"2012-2014","Володимир","Бойко","1",1,4
7,"2012-2014","Віктор","Бондар","1",2,4
7,"2012-2014","Олег","Бондарчук","1",3,4
7,"2012-2014","Ольга","Борита","1",4,4
7,"2012-2014","Юрій","Боярський","1",5,4
7,"2012-2014","Сергій","Брайко","1",6,4
7,"2012-2014","Олександр","Бригинець","1",7,4
7,"2012-2014","Ігор","Бриченко","1",8,4
7,"2012-2014","Юрій","Бублик","1",9,4
7,"2012-2014","Вікторія","Булах","1",10,4
7,"2012-2014","Максим","Бурбак","1",1,5
7,"2012-2014","Віктор","Бутківський","1",2,5
7,"2012-2014","Олег","Буховець","1",3,5
7,"2012-2014","Іван","Бушко","1",4,5
7,"2012-2014","Анатолій","Вітів","1",5,5
7,"2012-2014","Роман","Ванзуряк","1",6,5
7,"2012-2014","Ігор","Васюник","1",7,5
7,"2012-2014","Юрій","Вознюк","1",8,5
7,"2012-2014","Ярослав","Гінка","1",9,5
7,"2012-2014","Олександр","Ганчуков","1",10,5
7,"2012-2014","Олег","Гелевей","1",1,6
7,"2012-2014","Михайло","Герасимчук","1",2,6
7,"2012-2014","Олександр","Герега","1",3,6
7,"2012-2014","Юрій","Гержов","1",4,6
7,"2012-2014","Василь","Гладій","1",5,6
7,"2012-2014","Валерій","Головко","1",6,6
7,"2012-2014","Михайло","Головко","1",7,6
7,"2012-2014","Анатолій","Гончаров","1",8,6
7,"2012-2014","Сергій","Гончаров","1",9,6
7,"2012-2014","Сергій","Горохов","1",10,6
7,"2012-2014","Лілія","Гриневич","1",1,7
7,"2012-2014","Григорій","Груба","1",2,7
7,"2012-2014","Віталій","Грушевський","1",3,7
7,"2012-2014","Віктор","Губар","1",4,7
7,"2012-2014","Костянтин","Гузенко","1",5,7
7,"2012-2014","Леонід","Даценко","1",6,7
7,"2012-2014","Василь","Демедюк","1",7,7
7,"2012-2014","Анатолій","Денисенко","1",8,7
7,"2012-2014","Юрій","Дерев'янко","1",9,7
7,"2012-2014","Микола","Дзарданов","1",10,7
7,"2012-2014","Денис","Дзензерський","1",1,8
7,"2012-2014","Віталіна","Дзоз","1",2,8
7,"2012-2014","Анатолій","Дирів","1",3,8
7,"2012-2014","Микола","Дмитрук","1",4,8
7,"2012-2014","Дмитро","Добкін","1",5,8
7,"2012-2014","Олександр","Долженков","1",6,8
7,"2012-2014","Олександр","Домбровський","1",7,8
7,"2012-2014","Тетяна","Донець","1",8,8
7,"2012-2014","Антон","Дорохов","1",9,8
7,"2012-2014","Ярослав","Дубневич","1",10,8
7,"2012-2014","Володимир","Дудка","1",1,9
7,"2012-2014","Олександр","Дудка","1",2,9
7,"2012-2014","Сергій","Дунаєв","1",3,9
7,"2012-2014","Віктор","Жеребнюк","1",4,9
7,"2012-2014","Микола","Жук","1",5,9
7,"2012-2014","Григорій","Заболотний","1",6,9
7,"2012-2014","Вячеслав","Задорожний","1",7,9
7,"2012-2014","Руслан","Зелик","1",8,9
7,"2012-2014","Геннадій","Зубко","1",9,9
7,"2012-2014","Олександр","Зубчевський","1",10,9
7,"2012-2014","Олексій","Кайда","1",1,10
7,"2012-2014","Оксана","Калетник","1",2,10
7,"2012-2014","Олег","Канівець","1",3,10
7,"2012-2014","Сергій","Каплін","1",4,10
7,"2012-2014","Валерій","Карпунцов","1",5,10
7,"2012-2014","Євген","Карташов","1",6,10
7,"2012-2014","Володимир","Кацуба","1",7,10
7,"2012-2014","Сергій","Кацуба","1",8,10
7,"2012-2014","Павло","Кириленко","1",9,10
7,"2012-2014","Віталій","Кличко","1",10,10
7,"2012-2014","Микола","Княжицький","1",1,11
7,"2012-2014","Олександр","Коваль","1",2,11
7,"2012-2014","Віталій","Ковальчук","1",3,11
7,"2012-2014","Василь","Ковач","1",4,11
7,"2012-2014","Олена","Колганова","1",5,11
7,"2012-2014","Олександр","Корнійчук","1",6,11
7,"2012-2014","Валентин","Королюк","1",7,11
7,"2012-2014","Лідія","Котеляк","1",8,11
7,"2012-2014","Руслан","Кошулинський","1",9,11
7,"2012-2014","Ігор","Кривецький","1",10,11
7,"2012-2014","Віталій","Крутій","1",1,12
7,"2012-2014","Степан","Кубів","1",2,12
7,"2012-2014","Володимир","Кудря","1",3,12
7,"2012-2014","Сергій","Кузьменко","1",4,12
7,"2012-2014","Олег","Кулініч","1",5,12
7,"2012-2014","Ірина","Купрейчик","1",6,12
7,"2012-2014","Володимир","Купчак","1",7,12
7,"2012-2014","Вячеслав","Кутовий","1",8,12
7,"2012-2014","Тарас","Кутовий","1",9,12
7,"2012-2014","Микола","Кучерук","1",10,12
7,"2012-2014","Сергій","Лабазюк","1",1,13
7,"2012-2014","Михайло","Ланьо","1",2,13
7,"2012-2014","Микола","Левченко","1",3,13
7,"2012-2014","Ольга","Левченко","1",4,13
7,"2012-2014","Олена","Ледовських","1",5,13
7,"2012-2014","Едуард","Леонов","1",6,13
7,"2012-2014","Маркіян","Лопачак","1",7,13
7,"2012-2014","Валерій","Лунченко","1",8,13
7,"2012-2014","Ірина","Луценко","1",9,13
7,"2012-2014","Юрій","Любоненко","1",10,13
7,"2012-2014","Валентина","Лютікова","1",1,14
7,"2012-2014","Ігор","Мірошниченко","1",2,14
7,"2012-2014","Андрій","Міщенко","1",3,14
7,"2012-2014","Леонід","Макул","1",4,14
7,"2012-2014","Ігор","Марков","1",5,14
7,"2012-2014","Леонтій","Мартинюк","1",6,14
7,"2012-2014","Сергій","Мартиняк","1",7,14
7,"2012-2014","Артур","Мартовицький","1",8,14
7,"2012-2014","Руслан","Марцінків","1",9,14
7,"2012-2014","Марія","Матіос","1",10,14
7,"2012-2014","Олег","Махніцький","1",1,15
7,"2012-2014","Олег","Медуниця","1",2,15
7,"2012-2014","Володимир","Медяник","1",3,15
7,"2012-2014","Євген","Мельник","1",4,15
7,"2012-2014","Володимир","Мельниченко","1",5,15
7,"2012-2014","Лариса","Мельничук","1",6,15
7,"2012-2014","Вадим","Меріков","1",7,15
7,"2012-2014","Олександр","Мирний","1",8,15
7,"2012-2014","Володимир","Мисик","1",9,15
7,"2012-2014","Ольга","Михайленко","1",10,15
7,"2012-2014","Юрій","Михальчишин","1",1,16
7,"2012-2014","Ігор","Молоток","1",2,16
7,"2012-2014","Олександр","Момот","1",3,16
7,"2012-2014","Євгеній","Морозенко","1",4,16
7,"2012-2014","Ярослав","Москаленко","1",5,16
7,"2012-2014","Андрій","Мохник","1",6,16
7,"2012-2014","Олександр","Мочков","1",7,16
7,"2012-2014","Валерій","Мошенський","1",8,16
7,"2012-2014","Євгеній","Мураєв","1",9,16
7,"2012-2014","Валентин","Наливайченко","1",10,16
7,"2012-2014","Федір","Негой","1",1,17
7,"2012-2014","Віталій","Немілостівий","1",2,17
7,"2012-2014","Олександр","Нечаєв","1",3,17
7,"2012-2014","Валентин","Ничипоренко","1",4,17
7,"2012-2014","Наталія","Новак","1",5,17
7,"2012-2014","Вадим","Новинський","1",6,17
7,"2012-2014","Валерій","Омельченко","1",7,17
7,"2012-2014","Олександр","Онищенко","1",8,17
7,"2012-2014","Михайло","Опанащенко","1",9,17
7,"2012-2014","Тарас","Осауленко","1",10,17
7,"2012-2014","Віктор","Остапчук","1",1,18
7,"2012-2014","Олег","Осуховський","1",2,18
7,"2012-2014","Андрій","Павелко","1",3,18
7,"2012-2014","Ростислав","Павленко","1",4,18
7,"2012-2014","Костянтин","Павлов","1",5,18
7,"2012-2014","Василь","Пазиняк","1",6,18
7,"2012-2014","Микола","Паламарчук","1",7,18
7,"2012-2014","Артур","Палатний","1",8,18
7,"2012-2014","Олег","Панькевич","1",9,18
7,"2012-2014","Олег","Парасків","1",10,18
7,"2012-2014","Валерій","Пацкан","1",1,19
7,"2012-2014","Павло","Петренко","1",2,19
7,"2012-2014","Володимир","Пехов","1",3,19
7,"2012-2014","Андрій","Пишний","1",4,19
7,"2012-2014","Ігор","Побер","1",5,19
7,"2012-2014","Таїсія","Повалій","1",6,19
7,"2012-2014","Володимир","Полочанінов","1",7,19
7,"2012-2014","Юрій","Поляченко","1",8,19
7,"2012-2014","Андрій","Пономарьов","1",9,19
7,"2012-2014","Олександр","Пономарьов","1",10,19
7,"2012-2014","Олександр","Пресман","1",1,20
7,"2012-2014","Олександр","Присяжнюк","1",2,20
7,"2012-2014","Оксана","Продан","1",3,20
7,"2012-2014","Володимир","Продивус","1",4,20
7,"2012-2014","Андрій","Путілов","1",5,20
7,"2012-2014","Павло","Різаненко","1",6,20
7,"2012-2014","Рустам","Раупов","1",7,20
7,"2012-2014","Анатолій","Ревенко","1",8,20
7,"2012-2014","Олександр","Риженков","1",9,20
7,"2012-2014","Павло","Розенко","1",10,20
7,"2012-2014","Роман","Романюк","1",1,21
7,"2012-2014","Ольга","Сікора","1",2,21
7,"2012-2014","Ігор","Сабій","1",3,21
7,"2012-2014","Юрій","Савчук","1",4,21
7,"2012-2014","Володимир","Сальдо","1",5,21
7,"2012-2014","Василь","Самойленко","1",6,21
7,"2012-2014","Артем","Семенюк","1",7,21
7,"2012-2014","Ірина","Сех","1",8,21
7,"2012-2014","Олег","Сиротюк","1",9,21
7,"2012-2014","Юрій","Сиротюк","1",10,21
7,"2012-2014","Олександр","Сич","1",1,22
7,"2012-2014","Руслан","Скарбовійчук","1",2,22
7,"2012-2014","Ігор","Скосар","1",3,22
7,"2012-2014","Тетяна","Слюз","1",4,22
7,"2012-2014","Руслан","Сольвар","1",5,22
7,"2012-2014","Микола","Сорока","1",6,22
7,"2012-2014","Ірина","Спіріна","1",7,22
7,"2012-2014","Роман","Стаднійчук","1",8,22
7,"2012-2014","Володимир","Струк","1",9,22
7,"2012-2014","Іван","Ступак","1",10,22
7,"2012-2014","Андрій","Табалов","1",1,23
7,"2012-2014","Олександр","Табалов","1",2,23
7,"2012-2014","Геннадій","Ткачук","1",3,23
7,"2012-2014","Сергій","Топалов","1",4,23
7,"2012-2014","Геннадій","Труханов","1",5,23
7,"2012-2014","Андрій","Тягнибок","1",6,23
7,"2012-2014","Єгор","Фірсов","1",7,23
7,"2012-2014","Сергій","Фаєрмарк","1",8,23
7,"2012-2014","Світлана","Фабрикант","1",9,23
7,"2012-2014","Ірина","Фаріон","1",10,23
7,"2012-2014","Микола","Федорук","1",1,24
7,"2012-2014","Геннадій","Федоряк","1",2,24
7,"2012-2014","Олександр","Фищук","1",3,24
7,"2012-2014","Олексій","Фурман","1",4,24
7,"2012-2014","Іван","Фурсін","1",5,24
7,"2012-2014","Святослав","Ханенко","1",6,24
7,"2012-2014","Михайло","Хміль","1",7,24
7,"2012-2014","Ігор","Циркін","1",8,24
7,"2012-2014","Роман","Чернега","1",9,24
7,"2012-2014","Валерій","Черняков","1",10,24
7,"2012-2014","Галина","Чорна","1",1,25
7,"2012-2014","Володимир","Чуб","1",2,25
7,"2012-2014","Віталій","Чугунніков","1",3,25
7,"2012-2014","Віктор","Чумак","1",4,25
7,"2012-2014","Олег","Шаблатович","1",5,25
7,"2012-2014","Юрій","Шаповалов","1",6,25
7,"2012-2014","Вілен","Шатворян","1",7,25
7,"2012-2014","Ігор","Швайка","1",8,25
7,"2012-2014","Олександр","Шевченко","1",9,25
7,"2012-2014","Олександр","Шевченко","1",10,25
7,"2012-2014","Андрій","Шипко","1",1,26
7,"2012-2014","Володимир","Шкварилюк","1",2,26
7,"2012-2014","Роман","Шугало","1",3,26
7,"2012-2014","Володимир","Шульга","1",4,26
7,"2012-2014","Ігор","Янків","1",5,26
7,"2012-2014","Віталій","Ярема","1",6,26
7,"2012-2014","Олександр","Єгоров","2",1,0
7,"2012-2014","Ігор","Єремеєв","2",2,0
7,"2012-2014","Юрій","Іванющенко","2",3,0
7,"2012-2014","Володимир","Ар'єв","2",4,0
7,"2012-2014","Владислав","Атрошенко","2",5,0
7,"2012-2014","Олександр","Біловол","2",6,0
7,"2012-2014","Леонід","Байсаров","2",7,0
7,"2012-2014","Віктор","Балога","2",8,0
7,"2012-2014","Віталій","Барвіненко","2",9,0
7,"2012-2014","Ірина","Бережна","2",10,0
7,"2012-2014","Станіслав","Березкін","2",1,-1
7,"2012-2014","Руслан","Богдан","2",2,-1
7,"2012-2014","Костянтин","Бондарєв","2",3,-1
7,"2012-2014","Сергій","Власенко","2",4,-1
7,"2012-2014","Олександр","Волков","2",5,-1
7,"2012-2014","Анатолій","Гіршфельд","2",6,-1
7,"2012-2014","Іштван","Гайдош","2",7,-1
7,"2012-2014","Ірина","Геращенко","2",8,-1
7,"2012-2014","Сергій","Глазунов","2",9,-1
7,"2012-2014","Ірина","Горіна","2",10,-1
7,"2012-2014","Сергій","Гордієнко","2",1,-2
7,"2012-2014","Анатолій","Гриценко","2",2,-2
7,"2012-2014","Віталій","Данілов","2",3,-2
7,"2012-2014","Володимир","Демішкан","2",4,-2
7,"2012-2014","Олександр","Доній","2",5,-2
7,"2012-2014","Валерій","Дубіль","2",6,-2
7,"2012-2014","Олександр","Дубовой","2",7,-2
7,"2012-2014","Антон","Кіссе","2",8,-2
7,"2012-2014","Ігор","Калєтнік","2",9,-2
7,"2012-2014","Сергій","Кальцев","2",10,-2
7,"2012-2014","Олена","Кондратюк","2",1,-3
7,"2012-2014","Василь","Кравчук","2",2,-3
7,"2012-2014","Олександра","Кужель","2",3,-3
7,"2012-2014","Сергій","Куніцин","2",4,-3
7,"2012-2014","Володимир","Куренной","2",5,-3
7,"2012-2014","Юлія","Льовочкіна","2",6,-3
7,"2012-2014","Іван","Мирний","2",7,-3
7,"2012-2014","Геннадій","Москаль","2",8,-3
7,"2012-2014","Сергій","Мошак","2",9,-3
7,"2012-2014","Денис","Омельянович","2",10,-3
7,"2012-2014","Леся","Оробець","2",1,-4
7,"2012-2014","Андрій","Павловський","2",2,-4
7,"2012-2014","Ігор","Палиця","2",3,-4
7,"2012-2014","Андрій","Парубій","2",4,-4
7,"2012-2014","Василь","Петьовка","2",5,-4
7,"2012-2014","Володимир","Пилипенко","2",6,-4
7,"2012-2014","Віктор","Пилипишин","2",7,-4
7,"2012-2014","Василь","Поляков","2",8,-4
7,"2012-2014","Михайло","Поплавський","2",9,-4
7,"2012-2014","Павло","Рябікін","2",10,-4
7,"2012-2014","Леонід","Сергієнко","2",1,-5
7,"2012-2014","Юрій","Стець","2",2,-5
7,"2012-2014","Сергій","Тігіпко","2",3,-5
7,"2012-2014","Віктор","Тимошенко","2",4,-5
7,"2012-2014","Олександр","Чубатенко","2",5,-5
7,"2012-2014","Олег","Шевчук","2",6,-5
7,"2012-2014","Дмитро","Шпенов","2",7,-5
7,"2012-2014","Антон","Яценко","2",8,-5
7,"2012-2014","Арсеній","Яценюк","2",9,-5
7,"2012-2014","Олександр","Єфремов","3",10,-5
7,"2012-2014","Нуруліслам","Аркаллаєв","3",1,-6
7,"2012-2014","Олексій","Білий","3",2,-6
7,"2012-2014","Інна","Богословська","3",3,-6
7,"2012-2014","Вячеслав","Богуслаєв","3",4,-6
7,"2012-2014","Володимир","Бойко","3",5,-6
7,"2012-2014","Олена","Бондаренко","3",6,-6
7,"2012-2014","Віталій","Борт","3",7,-6
7,"2012-2014","Володимир","Вечерко","3",8,-6
7,"2012-2014","Олександр","Волков","3",9,-6
7,"2012-2014","Юрій","Воропаєв","3",10,-6
7,"2012-2014","Євгеній","Гєллєр","3",1,-7
7,"2012-2014","Ганна","Герман","3",2,-7
7,"2012-2014","Сергій","Гриневецький","3",3,-7
7,"2012-2014","Борис","Дейч","3",4,-7
7,"2012-2014","Володимир","Демидко","3",5,-7
7,"2012-2014","Микола","Демянко","3",6,-7
7,"2012-2014","Людмила","Денісова","3",7,-7
7,"2012-2014","Василь","Деревляний","3",8,-7
7,"2012-2014","Микола","Джига","3",9,-7
7,"2012-2014","Віталій","Журавський","3",10,-7
7,"2012-2014","Роман","Забзалюк","3",1,-8
7,"2012-2014","Олег","Зарубінський","3",2,-8
7,"2012-2014","Олександр","Зац","3",3,-8
7,"2012-2014","Володимир","Зубик","3",4,-8
7,"2012-2014","Спірідон","Кілінкаров","3",5,-8
7,"2012-2014","Валерій","Кальченко","3",6,-8
7,"2012-2014","Віталій","Калюжний","3",7,-8
7,"2012-2014","Сергій","Кий","3",8,-8
7,"2012-2014","Сергій","Клюєв","3",9,-8
7,"2012-2014","Руслан","Князевич","3",10,-8
7,"2012-2014","Леонід","Кожара","3",1,-9
7,"2012-2014","Андрій","Кожем'якін","3",2,-9
7,"2012-2014","Олександр","Козуб","3",3,-9
7,"2012-2014","Борис","Колесніков","3",4,-9
7,"2012-2014","Вадим","Колесніченко","3",5,-9
7,"2012-2014","Павло","Корж","3",6,-9
7,"2012-2014","Анатолій","Коржев","3",7,-9
7,"2012-2014","Олександр","Кузьмук","3",8,-9
7,"2012-2014","Олексій","Кунченко","3",9,-9
7,"2012-2014","Іван","Куровський","3",10,-9
7,"2012-2014","Степан","Курпіль","3",1,-10
7,"2012-2014","Анжеліка","Лабунська","3",2,-10
7,"2012-2014","Павло","Лебедєв","3",3,-10
7,"2012-2014","Володимир","Литвин","3",4,-10
7,"2012-2014","Леонід","Литвинов","3",5,-10
7,"2012-2014","Владислав","Лук'янов","3",6,-10
7,"2012-2014","Руслан","Лук'янчук","3",7,-10
7,"2012-2014","Олег","Ляшко","3",8,-10
7,"2012-2014","Юрій","Мірошниченко","3",9,-10
7,"2012-2014","Сергій","Міщенко","3",10,-10
7,"2012-2014","Володимир","Малишев","3",1,-11
7,"2012-2014","Володимир","Мальцев","3",2,-11
7,"2012-2014","Станіслав","Мельник","3",3,-11
7,"2012-2014","Михайло","Мироненко","3",4,-11
7,"2012-2014","Нвєр","Мхітарян","3",5,-11
7,"2012-2014","Григорій","Немиря","3",6,-11
7,"2012-2014","Олена","Нетецька","3",7,-11
7,"2012-2014","Юрій","Одарченко","3",8,-11
7,"2012-2014","Володимир","Олійник","3",9,-11
7,"2012-2014","Андрій","Пінчук","3",10,-11
7,"2012-2014","Сергій","Пашинський","3",1,-12
7,"2012-2014","Валерій","Писаренко","3",2,-12
7,"2012-2014","Ігор","Прасолов","3",3,-12
7,"2012-2014","Антон","Пригодський","3",4,-12
7,"2012-2014","Артем","Пшонка","3",5,-12
7,"2012-2014","Віктор","Развадовський","3",6,-12
7,"2012-2014","Ігор","Рибаков","3",7,-12
7,"2012-2014","Микола","Рудьковський","3",8,-12
7,"2012-2014","Юрій","Самойленко","3",9,-12
7,"2012-2014","Андрій","Селіваров","3",10,-12
7,"2012-2014","Андрій","Сенченко","3",1,-13
7,"2012-2014","Станіслав","Скубашевський","3",2,-13
7,"2012-2014","Григорій","Смітюх","3",3,-13
7,"2012-2014","Микола","Солошенко","3",4,-13
7,"2012-2014","Іван","Стойко","3",5,-13
7,"2012-2014","Яків","Табачнік","3",6,-13
7,"2012-2014","Ельбрус","Тедеєв","3",7,-13
7,"2012-2014","Олег","Тягнибок","3",8,-13
7,"2012-2014","Юрій","Чертков","3",9,-13
7,"2012-2014","Віталій","Чудновський","3",10,-13
7,"2012-2014","Віктор","Швець","3",1,-14
7,"2012-2014","Андрій","Шевченко","3",2,-14
7,"2012-2014","Дмитро","Шенцев","3",3,-14
7,"2012-2014","Дмитро","Шлемко","3",4,-14
7,"2012-2014","Артем","Щербань","3",5,-14
7,"2012-2014","Віктор","Янукович","3",6,-14
7,"2012-2014","Олександр","Абдуллін","4",7,-14
7,"2012-2014","Микола","Азаров","4",8,-14
7,"2012-2014","Ігор","Алексєєв","4",9,-14
7,"2012-2014","Микола","Баграєв","4",10,-14
7,"2012-2014","Тетяна","Бахтеєва","4",1,-15
7,"2012-2014","Таріел","Васадзе","4",2,-15
7,"2012-2014","Олександр","Васильєв","4",3,-15
7,"2012-2014","Андрій","Веревський","4",4,-15
7,"2012-2014","Ігор","Гринів","4",5,-15
7,"2012-2014","Едуард","Гурвіц","4",6,-15
7,"2012-2014","Мустафа","Джемілєв","4",7,-15
7,"2012-2014","Давид","Жванія","4",8,-15
7,"2012-2014","Костянтин","Жеваго","4",9,-15
7,"2012-2014","Григорій","Калетнік","4",10,-15
7,"2012-2014","Микола","Катеринчук","4",1,-16
7,"2012-2014","Леонід","Клімов","4",2,-16
7,"2012-2014","Микола","Круглов","4",3,-16
7,"2012-2014","Олександр","Лавринович","4",4,-16
7,"2012-2014","Олексій","Лелюк","4",5,-16
7,"2012-2014","Олег","Лукашук","4",6,-16
7,"2012-2014","Ксенія","Ляпіна","4",7,-16
7,"2012-2014","Сергій","Матвієнков","4",8,-16
7,"2012-2014","Лев","Миримський","4",9,-16
7,"2012-2014","Володимир","Наконечний","4",10,-16
7,"2012-2014","Петро","Порошенко","4",1,-17
7,"2012-2014","Дмитро","Святаш","4",2,-17
7,"2012-2014","Ярослав","Сухий","4",3,-17
7,"2012-2014","Валерій","Сушкевич","4",4,-17
7,"2012-2014","Дмитро","Табачник","4",5,-17
7,"2012-2014","Борис","Тарасюк","4",6,-17
7,"2012-2014","Віктор","Тихонов","4",7,-17
7,"2012-2014","Микола","Томенко","4",8,-17
7,"2012-2014","Віктор","Турманов","4",9,-17
7,"2012-2014","Ярослав","Федорчук","4",10,-17
7,"2012-2014","Олександр","Фельдман","4",1,-18
7,"2012-2014","Віталій","Хомутиннік","4",2,-18
7,"2012-2014","Олег","Царьов","4",3,-18
7,"2012-2014","Михайло","Чечетов","4",4,-18
7,"2012-2014","Ігор","Шкіря","4",5,-18
7,"2012-2014","Нестор","Шуфрич","4",6,-18
7,"2012-2014","Олександр","Єдін","5",7,-18
7,"2012-2014","Юлій","Іоффе","5",8,-18
7,"2012-2014","Володимир","Бондаренко","5",9,-18
7,"2012-2014","Геннадій","Васильєв","5",10,-18
7,"2012-2014","Катерина","Ващук","5",1,-19
7,"2012-2014","Олександр","Голуб","5",2,-19
7,"2012-2014","Андрій","Деркач","5",3,-19
7,"2012-2014","Сергій","Ківалов","5",4,-19
7,"2012-2014","Анатолій","Кінах","5",5,-19
7,"2012-2014","В'ячеслав","Кириленко","5",6,-19
7,"2012-2014","Валентин","Ландик","5",7,-19
7,"2012-2014","Микола","Мартиненко","5",8,-19
7,"2012-2014","Адам","Мартинюк","5",9,-19
7,"2012-2014","Валентин","Матвєєв","5",10,-19
7,"2012-2014","Омелян","Парубок","5",1,-20
7,"2012-2014","Іван","Попеску","5",2,-20
7,"2012-2014","Володимир","Рибак","5",3,-20
7,"2012-2014","Євген","Сігал","5",4,-20
7,"2012-2014","Сергій","Соболєв","5",5,-20
7,"2012-2014","Олександр","Турчинов","5",6,-20
7,"2012-2014","Василь","Хмельницький","5",7,-20
7,"2012-2014","Олександр","Чорноволенко","5",8,-20
7,"2012-2014","Ігор","Шаров","5",9,-20
7,"2012-2014","Володимир","Яворівський","5",10,-20
7,"2012-2014","Сергій","Буряк","6",1,-21
7,"2012-2014","Іван","Кириленко","6",2,-21
7,"2012-2014","Юрій","Крук","6",3,-21
7,"2012-2014","Володимир","Макеєнко","6",4,-21
7,"2012-2014","Євген","Мармазов","6",5,-21
7,"2012-2014","Віктор","Пинзеник","6",6,-21
7,"2012-2014","Сергій","Сас","6",7,-21
7,"2012-2014","Петро","Симоненко","6",8,-21
7,"2012-2014","Олександр","Стоян","6",9,-21
7,"2012-2014","Сергій","Терьохін","6",10,-21
7,"2012-2014","Петро","Цибенко","6",1,-22
7,"2012-2014","Юхим","Звягільський","7",2,-22
8,"2014-2019","Анатолій","Євлахов","1",1,1
8,"2014-2019","Сергій","Євтушок","1",2,1
8,"2014-2019","Ярослав","Єдаков","1",3,1
8,"2014-2019","Остап","Єднак","1",4,1
8,"2014-2019","Віктор","Єленський","1",5,1
8,"2014-2019","Максим","Єфімов","1",6,1
8,"2014-2019","Ірина","Єфремова","1",7,1
8,"2014-2019","Вадим","Івченко","1",8,1
8,"2014-2019","Костянтин","Іщейкін","1",9,1
8,"2014-2019","Сергій","Алєксєєв","1",10,1
8,"2014-2019","Ігор","Алексєєв","1",1,2
8,"2014-2019","Василь","Амельченко","1",2,2
8,"2014-2019","Андрій","Антонищак","1",3,2
8,"2014-2019","Володимир","Арешонков","1",4,2
8,"2014-2019","Андрій","Артеменко","1",5,2
8,"2014-2019","Ігор","Артюшенко","1",6,2
8,"2014-2019","Андрій","Білецький","1",7,2
8,"2014-2019","Дмитро","Білоцерковець","1",8,2
8,"2014-2019","Юрій","Бабій","1",9,2
8,"2014-2019","Альона","Бабак","1",10,2
8,"2014-2019","Євген","Бакулін","1",1,3
8,"2014-2019","Олександр","Бакуменко","1",2,3
8,"2014-2019","Іван","Балога","1",3,3
8,"2014-2019","Олег","Барна","1",4,3
8,"2014-2019","Степан","Барна","1",5,3
8,"2014-2019","Тарас","Батенко","1",6,3
8,"2014-2019","Федір","Бендюженко","1",7,3
8,"2014-2019","Борислав","Береза","1",8,3
8,"2014-2019","Юрій","Береза","1",9,3
8,"2014-2019","Сергій","Березенко","1",10,3
8,"2014-2019","Олег","Березюк","1",1,4
8,"2014-2019","Ольга","Богомолець","1",2,4
8,"2014-2019","Олена","Бойко","1",3,4
8,"2014-2019","Михайло","Бондар","1",4,4
8,"2014-2019","Василь","Брензович","1",5,4
8,"2014-2019","Юрій","Буглак","1",6,4
8,"2014-2019","Владислав","Бухарєв","1",7,4
8,"2014-2019","Іван","Вінник","1",8,4
8,"2014-2019","Артем","Вітко","1",9,4
8,"2014-2019","Андрій","Вадатурський","1",10,4
8,"2014-2019","Сергій","Валентиров","1",1,5
8,"2014-2019","Петро","Ванат","1",2,5
8,"2014-2019","Олег","Велікін","1",3,5
8,"2014-2019","Микола","Величкович","1",4,5
8,"2014-2019","Наталія","Веселова","1",5,5
8,"2014-2019","Сергій","Висоцький","1",6,5
8,"2014-2019","Віктор","Вовк","1",7,5
8,"2014-2019","Вікторія","Войціцька","1",8,5
8,"2014-2019","Світлана","Войцеховська","1",9,5
8,"2014-2019","Валерій","Вощевський","1",10,5
8,"2014-2019","Михайло","Гаврилюк","1",1,6
8,"2014-2019","Віктор","Галасюк","1",2,6
8,"2014-2019","Андрій","Гальченко","1",3,6
8,"2014-2019","Юрій","Гарбуз","1",4,6
8,"2014-2019","Михайло","Гвоздьов","1",5,6
8,"2014-2019","Артур","Герасимов","1",6,6
8,"2014-2019","Антон","Геращенко","1",7,6
8,"2014-2019","Владислав","Голуб","1",8,6
8,"2014-2019","Дмитро","Голубов","1",9,6
8,"2014-2019","Олексій","Гончаренко","1",10,6
8,"2014-2019","Ганна","Гопко","1",1,7
8,"2014-2019","Олександр","Горбунов","1",2,7
8,"2014-2019","Роберт","Горват","1",3,7
8,"2014-2019","Андрій","Гордєєв","1",4,7
8,"2014-2019","Олександр","Грановський","1",5,7
8,"2014-2019","Володимир","Гройсман","1",6,7
8,"2014-2019","Віталій","Гудзенко","1",7,7
8,"2014-2019","Ігор","Гузь","1",8,7
8,"2014-2019","Олександр","Гулак","1",9,7
8,"2014-2019","Василь","Гуляєв","1",10,7
8,"2014-2019","Володимир","Гусак","1",1,8
8,"2014-2019","Ігор","Діденко","1",2,8
8,"2014-2019","Валентин","Дідич","1",3,8
8,"2014-2019","Валерій","Давиденко","1",4,8
8,"2014-2019","Владислав","Данілін","1",5,8
8,"2014-2019","Олександр","Данченко","1",6,8
8,"2014-2019","Євген","Дейдей","1",7,8
