"convocation","gender","last_name","first_name","year","label","years"
6,1,"Ягоферов","Анатолій",1948,12,"2007-2012"
6,2,"Єгоренко","Тамара",1949,1,"2007-2012"
6,2,"Болюра","Антоніна",1949,2,"2007-2012"
6,1,"Бабурін","Олексій",1949,3,"2007-2012"
6,1,"Демішкан","Володимир",1949,4,"2007-2012"
6,1,"Деркач","Микола",1949,5,"2007-2012"
6,1,"Джига","Микола",1949,6,"2007-2012"
6,1,"Калетнік","Григорій",1949,7,"2007-2012"
6,1,"Ключковський","Юрій",1949,8,"2007-2012"
6,1,"Літвінов","Володимир",1949,9,"2007-2012"
6,1,"Ландік","Володимир",1949,10,"2007-2012"
6,1,"Лемза","Володимир",1949,11,"2007-2012"
6,1,"Полохало","Володимир",1949,12,"2007-2012"
6,1,"Потапчук","Микола",1949,13,"2007-2012"
6,1,"Сінченко","Віктор",1949,14,"2007-2012"
6,1,"Сербін","Юрій",1949,15,"2007-2012"
6,1,"Скубашевський","Станіслав",1949,16,"2007-2012"
6,1,"Тарасюк","Борис",1949,17,"2007-2012"
6,1,"Тихонов","Віктор",1949,18,"2007-2012"
6,1,"Фесенко","Леонід",1949,19,"2007-2012"
6,1,"Цибенко","Петро",1949,20,"2007-2012"
6,1,"Гудима","Олександр",1950,1,"2007-2012"
6,1,"Круглов","Микола",1950,2,"2007-2012"
6,1,"Лещенко","Володимир",1950,3,"2007-2012"
6,1,"Малишев","Володимир",1950,4,"2007-2012"
6,1,"Мартинюк","Адам",1950,5,"2007-2012"
6,1,"Москаль","Геннадій",1950,6,"2007-2012"
6,1,"Петрук","Микола",1950,7,"2007-2012"
6,1,"Пригодський","Антон",1950,8,"2007-2012"
6,1,"Рижук","Сергій",1950,9,"2007-2012"
6,1,"Солошенко","Микола",1950,10,"2007-2012"
6,1,"Толстенко","Володимир",1950,11,"2007-2012"
6,1,"Філіпчук","Георгій",1950,12,"2007-2012"
6,1,"Шлемко","Дмитро",1950,13,"2007-2012"
6,1,"Янукович","Віктор",1950,14,"2007-2012"
6,2,"Ковальова","Юлія",1951,1,"2007-2012"
6,2,"Самойлик","Катерина",1951,2,"2007-2012"
6,1,"Болдирєв","Юрій",1951,3,"2007-2012"
6,1,"Васильєв","Олександр",1951,4,"2007-2012"
6,1,"Вернидубов","Іван",1951,5,"2007-2012"
6,1,"Гасюк","Петро",1951,6,"2007-2012"
6,1,"Костенко","Юрій",1951,7,"2007-2012"
6,1,"Куровський","Іван",1951,8,"2007-2012"
6,1,"Лукашук","Олег",1951,9,"2007-2012"
6,1,"Омельченко","Григорій",1951,10,"2007-2012"
6,1,"Пачесюк","Сергій",1951,11,"2007-2012"
6,1,"Пудов","Борис",1951,12,"2007-2012"
6,1,"Рудченко","Микола",1951,13,"2007-2012"
6,1,"Сухий","Ярослав",1951,14,"2007-2012"
6,1,"Трайдук","Микола",1951,15,"2007-2012"
6,1,"Шершун","Микола",1951,16,"2007-2012"
6,1,"Бондаренко","Володимир",1952,1,"2007-2012"
6,1,"Гуреєв","Василь",1952,2,"2007-2012"
6,1,"Демидко","Володимир",1952,3,"2007-2012"
6,1,"Заєць","Іван",1952,4,"2007-2012"
6,1,"Зварич","Ігор",1952,5,"2007-2012"
6,1,"Круць","Микола",1952,6,"2007-2012"
6,1,"Кунченко","Олексій",1952,7,"2007-2012"
6,1,"Лановий","Володимир",1952,8,"2007-2012"
6,1,"Левцун","Володимир",1952,9,"2007-2012"
6,1,"Наконечний","Володимир",1952,10,"2007-2012"
6,1,"Петров","Борис",1952,11,"2007-2012"
6,1,"Романюк","Микола",1952,12,"2007-2012"
6,1,"Сивульський","Микола",1952,13,"2007-2012"
6,1,"Симоненко","Петро",1952,14,"2007-2012"
6,1,"Слаута","Віктор",1952,15,"2007-2012"
6,1,"Стельмашенко","Василь",1952,16,"2007-2012"
6,1,"Стешенко","Олександр",1952,17,"2007-2012"
6,1,"Талишев","Євген",1952,18,"2007-2012"
6,2,"Бахтеєва","Тетяна",1953,1,"2007-2012"
6,2,"Богатирьова","Раїса",1953,2,"2007-2012"
6,1,"Бевз","Валерій",1953,3,"2007-2012"
6,1,"Васильєв","Геннадій",1953,4,"2007-2012"
6,1,"Вечерко","Володимир",1953,5,"2007-2012"
6,1,"Гусаров","Сергій",1953,6,"2007-2012"
6,1,"Зварич","Роман",1953,7,"2007-2012"
6,1,"Клімов","Леонід",1953,8,"2007-2012"
6,1,"Корж","Павло",1953,9,"2007-2012"
6,1,"Матвієнко","Анатолій",1953,10,"2007-2012"
6,1,"Мороко","Юрій",1953,11,"2007-2012"
6,1,"Сулковський","Павло",1953,12,"2007-2012"
6,1,"Тулуб","Сергій",1953,13,"2007-2012"
6,1,"Черноморов","Олександр",1953,14,"2007-2012"
6,1,"Чечетов","Михайло",1953,15,"2007-2012"
6,2,"Белоусова","Ірина",1954,1,"2007-2012"
6,2,"Шишкіна","Зоя",1954,2,"2007-2012"
6,1,"Єфремов","Олександр",1954,3,"2007-2012"
6,1,"Гайдаєв","Юрій",1954,4,"2007-2012"
6,1,"Головатий","Сергій",1954,5,"2007-2012"
6,1,"Дарда","Олександр",1954,6,"2007-2012"
6,1,"Довгий","Станіслав",1954,7,"2007-2012"
6,1,"Ківалов","Сергій",1954,8,"2007-2012"
6,1,"Кінах","Анатолій",1954,9,"2007-2012"
6,1,"Карпук","Володимир",1954,10,"2007-2012"
6,1,"Костусєв","Олексій",1954,11,"2007-2012"
6,1,"Кузьменко","Петро",1954,12,"2007-2012"
6,1,"Кузьмук","Олександр",1954,13,"2007-2012"
6,1,"Маньковський","Григорій",1954,14,"2007-2012"
6,1,"Мирний","Іван",1954,15,"2007-2012"
6,1,"Мироненко","Михайло",1954,16,"2007-2012"
6,1,"Пеклушенко","Олександр",1954,17,"2007-2012"
6,1,"Пинзеник","Віктор",1954,18,"2007-2012"
6,1,"Савчук","Олександр",1954,19,"2007-2012"
6,1,"Сушкевич","Валерій",1954,20,"2007-2012"
6,1,"Тітенко","Сергій",1954,21,"2007-2012"
6,1,"Швець","Віктор",1954,22,"2007-2012"
6,2,"Бондаренко","Олена",1955,1,"2007-2012"
6,1,"Іваненко","Володимир",1955,2,"2007-2012"
6,1,"Бондар","Олександр",1955,3,"2007-2012"
6,1,"Воропаєв","Юрій",1955,4,"2007-2012"
6,1,"Журавський","Віталій",1955,5,"2007-2012"
6,1,"Камчатний","Валерій",1955,6,"2007-2012"
6,1,"Логвиненко","Олексій",1955,7,"2007-2012"
6,1,"Макієнко","Володимир",1955,8,"2007-2012"
6,1,"Осика","Сергій",1955,9,"2007-2012"
6,1,"Писарчук","Петро",1955,10,"2007-2012"
6,1,"Сігал","Євген",1955,11,"2007-2012"
6,1,"Сафіуллін","Равіль",1955,12,"2007-2012"
6,1,"Філенко","Володимир",1955,13,"2007-2012"
6,1,"Чорноволенко","Олександр",1955,14,"2007-2012"
6,1,"Шевчук","Сергій",1955,15,"2007-2012"
6,1,"Єресько","Ігор",1956,1,"2007-2012"
6,1,"Вінський","Йосип",1956,2,"2007-2012"
6,1,"Волинець","Михайло",1956,3,"2007-2012"
6,1,"Демчишен","Василь",1956,4,"2007-2012"
6,1,"Кириленко","Іван",1956,5,"2007-2012"
6,1,"Козуб","Олександр",1956,6,"2007-2012"
6,1,"Лавринович","Олександр",1956,7,"2007-2012"
6,1,"Литвин","Володимир",1956,8,"2007-2012"
6,1,"Павленко","Сергій",1956,9,"2007-2012"
6,1,"Подгорний","Сергій",1956,10,"2007-2012"
6,1,"Полунєєв","Юрій",1956,11,"2007-2012"
6,1,"Сирота","Михайло",1956,12,"2007-2012"
6,1,"Слободян","Олександр",1956,13,"2007-2012"
6,1,"Толстоухов","Анатолій",1956,14,"2007-2012"
6,2,"Білозір","Оксана",1957,1,"2007-2012"
6,2,"Григорович","Лілія",1957,2,"2007-2012"
6,1,"Баранов","Валерій",1957,3,"2007-2012"
6,1,"Борисов","Валерій",1957,4,"2007-2012"
6,1,"Гацько","Валерій",1957,5,"2007-2012"
6,1,"Гейман","Олег",1957,6,"2007-2012"
6,1,"Гордієнко","Сергій",1957,7,"2007-2012"
6,1,"Гриневецький","Сергій",1957,8,"2007-2012"
6,1,"Гриценко","Анатолій",1957,9,"2007-2012"
6,1,"Зубанов","Володимир",1957,10,"2007-2012"
6,1,"Кармазін","Юрій",1957,11,"2007-2012"
6,1,"Корж","Віктор",1957,12,"2007-2012"
6,1,"Курило","Віталій",1957,13,"2007-2012"
6,1,"Мельник","Петро",1957,14,"2007-2012"
6,1,"Мойсик","Володимир",1957,15,"2007-2012"
6,1,"Олійник","Володимир",1957,16,"2007-2012"
6,1,"Оніщук","Микола",1957,17,"2007-2012"
6,1,"Сас","Сергій",1957,18,"2007-2012"
6,2,"Герасим'юк","Ольга",1958,1,"2007-2012"
6,1,"Бойко","Юрій",1958,2,"2007-2012"
6,1,"Глазунов","Сергій",1958,3,"2007-2012"
6,1,"Джарти","Василь",1958,4,"2007-2012"
6,1,"Зубик","Володимир",1958,5,"2007-2012"
6,1,"Колесніченко","Вадим",1958,6,"2007-2012"
6,1,"Крупко","Петро",1958,7,"2007-2012"
6,1,"Куйбіда","Василь",1958,8,"2007-2012"
6,1,"Лисов","Ігор",1958,9,"2007-2012"
6,1,"Полянчич","Михайло",1958,10,"2007-2012"
6,1,"Скубенко","Володимир",1958,11,"2007-2012"
6,1,"Стретович","Володимир",1958,12,"2007-2012"
6,1,"Тимошенко","Микола",1958,13,"2007-2012"
6,1,"Чуднов","Василь",1958,14,"2007-2012"
6,1,"Шиянов","Борис",1958,15,"2007-2012"
6,2,"Герман","Ганна",1959,1,"2007-2012"
6,1,"Іванющенко","Юрій",1959,2,"2007-2012"
6,1,"Березкін","Станіслав",1959,3,"2007-2012"
6,1,"Козак","Володимир",1959,4,"2007-2012"
6,1,"Кошин","Сергій",1959,5,"2007-2012"
6,1,"Курпіль","Степан",1959,6,"2007-2012"
6,1,"Майборода","Сергій",1959,7,"2007-2012"
6,1,"Матчук","Віктор",1959,8,"2007-2012"
6,1,"Муц","Орест",1959,9,"2007-2012"
6,1,"Піскун","Святослав",1959,10,"2007-2012"
6,1,"Рябека","Олександр",1959,11,"2007-2012"
6,1,"Сенченко","Андрій",1959,12,"2007-2012"
6,1,"Черній","Василь",1959,13,"2007-2012"
6,2,"Акімова","Ірина",1960,1,"2007-2012"
6,2,"Богословська","Інна",1960,2,"2007-2012"
6,2,"Денісова","Людмила",1960,3,"2007-2012"
6,2,"Тимошенко","Юлія",1960,4,"2007-2012"
6,1,"Єдін","Олександр",1960,5,"2007-2012"
6,1,"Алексєєв","Ігор",1960,6,"2007-2012"
6,1,"Веліжанський","Сергій",1960,7,"2007-2012"
6,1,"Головченко","Ігор",1960,8,"2007-2012"
6,1,"Джоджик","Ярослав",1960,9,"2007-2012"
6,1,"Зімін","Євген",1960,10,"2007-2012"
6,1,"Забзалюк","Роман",1960,11,"2007-2012"
6,1,"Заблоцький","Віталій",1960,12,"2007-2012"
6,1,"Луценко","Сергій",1960,13,"2007-2012"
6,1,"Маліч","Олег",1960,14,"2007-2012"
6,1,"Мхітарян","Нвєр",1960,15,"2007-2012"
6,1,"Немиря","Григорій",1960,16,"2007-2012"
6,1,"Одарченко","Юрій",1960,17,"2007-2012"
6,1,"Папієв","Михайло",1960,18,"2007-2012"
6,1,"Поживанов","Михайло",1960,19,"2007-2012"
6,1,"Попов","Олександр",1960,20,"2007-2012"
6,1,"Присяжнюк","Микола",1960,21,"2007-2012"
6,1,"Радковський","Олег",1960,22,"2007-2012"
6,1,"Сівкович","Володимир",1960,23,"2007-2012"
6,1,"Семинога","Анатолій",1960,24,"2007-2012"
6,1,"Фельдман","Олександр",1960,25,"2007-2012"
6,1,"Аржевітін","Станіслав",1961,1,"2007-2012"
6,1,"Аркаллаєв","Нуруліслам",1961,2,"2007-2012"
6,1,"Білий","Олексій",1961,3,"2007-2012"
6,1,"Васютін","Сергій",1961,4,"2007-2012"
6,1,"Ганущак","Юрій",1961,5,"2007-2012"
6,1,"Гринів","Ігор",1961,6,"2007-2012"
6,1,"Грицак","Василь",1961,7,"2007-2012"
6,1,"Гуменюк","Ігор",1961,8,"2007-2012"
6,1,"Кріль","Ігор",1961,9,"2007-2012"
6,1,"Кучеренко","Олексій",1961,10,"2007-2012"
6,1,"Личук","Володимир",1961,11,"2007-2012"
6,1,"Мартиненко","Микола",1961,12,"2007-2012"
6,1,"Мельник","Станіслав",1961,13,"2007-2012"
6,1,"Пилипишин","Віктор",1961,14,"2007-2012"
6,1,"Сандлер","Дмитро",1961,15,"2007-2012"
6,1,"Смітюх","Григорій",1961,16,"2007-2012"
6,1,"Соболєв","Сергій",1961,17,"2007-2012"
6,1,"Стойко","Іван",1961,18,"2007-2012"
6,1,"Терещук","Сергій",1961,19,"2007-2012"
6,1,"Трофименко","Вадим",1961,20,"2007-2012"
6,1,"Шаров","Ігор",1961,21,"2007-2012"
6,1,"Абдуллін","Олександр",1962,1,"2007-2012"
6,1,"Андрос","Сергій",1962,2,"2007-2012"
6,1,"Воротнюк","Ігор",1962,3,"2007-2012"
6,1,"Глущенко","Ігор",1962,4,"2007-2012"
6,1,"Горбатюк","Анатолій",1962,5,"2007-2012"
6,1,"Деревляний","Василь",1962,6,"2007-2012"
6,1,"Жебрівський","Павло",1962,7,"2007-2012"
6,1,"Колесніков","Борис",1962,8,"2007-2012"
6,1,"Кравчук","Петро",1962,9,"2007-2012"
6,1,"Ларін","Сергій",1962,10,"2007-2012"
6,1,"Лебедєв","Павло",1962,11,"2007-2012"
6,1,"Прасолов","Ігор",1962,12,"2007-2012"
6,1,"Солтус","Павло",1962,13,"2007-2012"
6,1,"Ткач","Роман",1962,14,"2007-2012"
6,1,"Федун","Олексій",1962,15,"2007-2012"
6,1,"Харовський","Сергій",1962,16,"2007-2012"
6,1,"Чертков","Юрій",1962,17,"2007-2012"
6,1,"Шмідт","Микола",1962,18,"2007-2012"
6,1,"Бобильов","Олександр",1963,1,"2007-2012"
6,1,"Бородін","Всеволод",1963,2,"2007-2012"
6,1,"Бурлаков","Павло",1963,3,"2007-2012"
6,1,"В'язівський","Володимир",1963,4,"2007-2012"
6,1,"Губський","Богдан",1963,5,"2007-2012"
6,1,"Денькович","Іван",1963,6,"2007-2012"
6,1,"Зарубінський","Олег",1963,7,"2007-2012"
6,1,"Зейналов","Едуард",1963,8,"2007-2012"
6,1,"Кожара","Леонід",1963,9,"2007-2012"
6,1,"Коротюк","Вадим",1963,10,"2007-2012"
6,1,"Лозінський","Віктор",1963,11,"2007-2012"
6,1,"Матвійчук","Едуард",1963,12,"2007-2012"
6,1,"Момот","Сергій",1963,13,"2007-2012"
6,1,"Пономаренко","Олександр",1963,14,"2007-2012"
6,1,"Ремез","Валерій",1963,15,"2007-2012"
6,1,"Степаненко","Анатолій",1963,16,"2007-2012"
6,1,"Табачник","Дмитро",1963,17,"2007-2012"
6,1,"Терьохін","Сергій",1963,18,"2007-2012"
6,1,"Фомін","Олександр",1963,19,"2007-2012"
6,1,"Шкіль","Андрій",1963,20,"2007-2012"
6,2,"Засуха","Тетяна",1964,1,"2007-2012"
6,2,"Ляпіна","Ксенія",1964,2,"2007-2012"
6,1,"Арутюнов","Гарегін",1964,3,"2007-2012"
6,1,"Бабенко","Валерій",1964,4,"2007-2012"
6,1,"Баграєв","Микола",1964,5,"2007-2012"
6,1,"Бондик","Валерій",1964,6,"2007-2012"
6,1,"Волков","Олександр",1964,7,"2007-2012"
6,1,"Горошкевич","Олександр",1964,8,"2007-2012"
6,1,"Келестин","Валерій",1964,9,"2007-2012"
6,1,"Клюєв","Андрій",1964,10,"2007-2012"
6,1,"Лісін","Микола",1964,11,"2007-2012"
6,1,"Лєщинський","Олександр",1964,12,"2007-2012"
6,1,"Лук'янов","Владислав",1964,13,"2007-2012"
6,1,"Луценко","Юрій",1964,14,"2007-2012"
6,1,"Надоша","Олег",1964,15,"2007-2012"
6,1,"Попеску","Іван",1964,16,"2007-2012"
6,1,"Прокопчук","Юрій",1964,17,"2007-2012"
6,1,"Стецьків","Тарас",1964,18,"2007-2012"
6,1,"Томенко","Микола",1964,19,"2007-2012"
6,1,"Турчинов","Олександр",1964,20,"2007-2012"
6,1,"Черпіцький","Олег",1964,21,"2007-2012"
6,1,"Чорновіл","Тарас",1964,22,"2007-2012"
6,1,"Шенцев","Дмитро",1964,23,"2007-2012"
6,2,"Боднар","Ольга",1965,1,"2007-2012"
6,1,"Єгоров","Олександр",1965,2,"2007-2012"
6,1,"Ілляшов","Григорій",1965,3,"2007-2012"
6,1,"Бабаєв","Олег",1965,4,"2007-2012"
6,1,"Гримчак","Юрій",1965,5,"2007-2012"
6,1,"Кеменяш","Олександр",1965,6,"2007-2012"
6,1,"Клименко","Олександр",1965,7,"2007-2012"
6,1,"Кожем'якін","Андрій",1965,8,"2007-2012"
6,1,"Макеєнко","Володимир",1965,9,"2007-2012"
6,1,"Мошак","Сергій",1965,10,"2007-2012"
6,1,"Павловський","Андрій",1965,11,"2007-2012"
