"convocation","gender","last_name","first_name","year","label","years","start","age_at_start","full_name"
8,1,"Третьяков","Олександр",1970,15,"2014-2019","2014",44,"Олександр Третьяков"
8,1,"Шипко","Андрій",1970,16,"2014-2019","2014",44,"Андрій Шипко"
8,1,"Яриніч","Костянтин",1970,17,"2014-2019","2014",44,"Костянтин Яриніч"
8,2,"Геращенко","Ірина",1971,1,"2014-2019","2014",43,"Ірина Геращенко"
8,1,"Велікін","Олег",1971,2,"2014-2019","2014",43,"Олег Велікін"
8,1,"Гальченко","Андрій",1971,3,"2014-2019","2014",43,"Андрій Гальченко"
8,1,"Гарбуз","Юрій",1971,4,"2014-2019","2014",43,"Юрій Гарбуз"
8,1,"Гудзенко","Віталій",1971,5,"2014-2019","2014",43,"Віталій Гудзенко"
8,1,"Денисенко","Анатолій",1971,6,"2014-2019","2014",43,"Анатолій Денисенко"
8,1,"Дехтярчук","Олександр",1971,7,"2014-2019","2014",43,"Олександр Дехтярчук"
8,1,"Кіт","Андрій",1971,8,"2014-2019","2014",43,"Андрій Кіт"
8,1,"Міщенко","Сергій",1971,9,"2014-2019","2014",43,"Сергій Міщенко"
8,1,"Мамчур","Юлій",1971,10,"2014-2019","2014",43,"Юлій Мамчур"
8,1,"Мартиняк","Сергій",1971,11,"2014-2019","2014",43,"Сергій Мартиняк"
8,1,"Медуниця","Олег",1971,12,"2014-2019","2014",43,"Олег Медуниця"
8,1,"Парубій","Андрій",1971,13,"2014-2019","2014",43,"Андрій Парубій"
8,1,"Святаш","Дмитро",1971,14,"2014-2019","2014",43,"Дмитро Святаш"
8,1,"Скуратовський","Сергій",1971,15,"2014-2019","2014",43,"Сергій Скуратовський"
8,1,"Сольвар","Руслан",1971,16,"2014-2019","2014",43,"Руслан Сольвар"
8,1,"Сочка","Олександр",1971,17,"2014-2019","2014",43,"Олександр Сочка"
8,1,"Супруненко","Олександр",1971,18,"2014-2019","2014",43,"Олександр Супруненко"
8,1,"Фурсін","Іван",1971,19,"2014-2019","2014",43,"Іван Фурсін"
8,1,"Шевченко","Олександр",1971,20,"2014-2019","2014",43,"Олександр Шевченко"
8,1,"Ярош","Дмитро",1971,21,"2014-2019","2014",43,"Дмитро Ярош"
8,2,"Бойко","Олена",1972,1,"2014-2019","2014",42,"Олена Бойко"
8,2,"Климпуш-Цинцадзе","Іванна",1972,2,"2014-2019","2014",42,"Іванна Климпуш-Цинцадзе"
8,1,"Богдан","Руслан",1972,3,"2014-2019","2014",42,"Руслан Богдан"
8,1,"Величкович","Микола",1972,4,"2014-2019","2014",42,"Микола Величкович"
8,1,"Герасимов","Артур",1972,5,"2014-2019","2014",42,"Артур Герасимов"
8,1,"Гулак","Олександр",1972,6,"2014-2019","2014",42,"Олександр Гулак"
8,1,"Заставний","Роман",1972,7,"2014-2019","2014",42,"Роман Заставний"
8,1,"Козак","Тарас",1972,8,"2014-2019","2014",42,"Тарас Козак"
8,1,"Колєсніков","Дмитро",1972,9,"2014-2019","2014",42,"Дмитро Колєсніков"
8,1,"Лук'янчук","Руслан",1972,10,"2014-2019","2014",42,"Руслан Лук'янчук"
8,1,"Льовочкін","Сергій",1972,11,"2014-2019","2014",42,"Сергій Льовочкін"
8,1,"Ляшко","Олег",1972,12,"2014-2019","2014",42,"Олег Ляшко"
8,1,"Мірошніченко","Іван",1972,13,"2014-2019","2014",42,"Іван Мірошніченко"
8,1,"Мельничук","Сергій",1972,14,"2014-2019","2014",42,"Сергій Мельничук"
8,1,"Мепарішвілі","Хвича",1972,15,"2014-2019","2014",42,"Хвича Мепарішвілі"
8,1,"Мосійчук","Ігор",1972,16,"2014-2019","2014",42,"Ігор Мосійчук"
8,1,"Підберезняк","Вадим",1972,17,"2014-2019","2014",42,"Вадим Підберезняк"
8,1,"Попов","Ігор",1972,18,"2014-2019","2014",42,"Ігор Попов"
8,1,"Савка","Іван",1972,19,"2014-2019","2014",42,"Іван Савка"
8,1,"Семерак","Остап",1972,20,"2014-2019","2014",42,"Остап Семерак"
8,1,"Скорик","Микола",1972,21,"2014-2019","2014",42,"Микола Скорик"
8,1,"Солод","Юрій",1972,22,"2014-2019","2014",42,"Юрій Солод"
8,1,"Сташук","Віталій",1972,23,"2014-2019","2014",42,"Віталій Сташук"
8,1,"Тимчук","Дмитро",1972,24,"2014-2019","2014",42,"Дмитро Тимчук"
8,1,"Тригубенко","Сергій",1972,25,"2014-2019","2014",42,"Сергій Тригубенко"
8,1,"Філатов","Борис",1972,26,"2014-2019","2014",42,"Борис Філатов"
8,1,"Хлань","Сергій",1972,27,"2014-2019","2014",42,"Сергій Хлань"
8,1,"Шаповалов","Юрій",1972,28,"2014-2019","2014",42,"Юрій Шаповалов"
8,1,"Євтушок","Сергій",1973,1,"2014-2019","2014",41,"Сергій Євтушок"
8,1,"Іванчук","Андрій",1973,2,"2014-2019","2014",41,"Андрій Іванчук"
8,1,"Іщенко","Валерій",1973,3,"2014-2019","2014",41,"Валерій Іщенко"
8,1,"Бандуров","Володимир",1973,4,"2014-2019","2014",41,"Володимир Бандуров"
8,1,"Бондар","Михайло",1973,5,"2014-2019","2014",41,"Михайло Бондар"
8,1,"Бублик","Юрій",1973,6,"2014-2019","2014",41,"Юрій Бублик"
8,1,"Вадатурський","Андрій",1973,7,"2014-2019","2014",41,"Андрій Вадатурський"
8,1,"Гвоздьов","Михайло",1973,8,"2014-2019","2014",41,"Михайло Гвоздьов"
8,1,"Давиденко","Валерій",1973,9,"2014-2019","2014",41,"Валерій Давиденко"
8,1,"Денисенко","Андрій",1973,10,"2014-2019","2014",41,"Андрій Денисенко"
8,1,"Дерев'янко","Юрій",1973,11,"2014-2019","2014",41,"Юрій Дерев'янко"
8,1,"Дмитренко","Олег",1973,12,"2014-2019","2014",41,"Олег Дмитренко"
8,1,"Дубіль","Валерій",1973,13,"2014-2019","2014",41,"Валерій Дубіль"
8,1,"Дунаєв","Сергій",1973,14,"2014-2019","2014",41,"Сергій Дунаєв"
8,1,"Куліч","Валерій",1973,15,"2014-2019","2014",41,"Валерій Куліч"
8,1,"Купрій","Віталій",1973,16,"2014-2019","2014",41,"Віталій Купрій"
8,1,"Лаврик","Олег",1973,17,"2014-2019","2014",41,"Олег Лаврик"
8,1,"Маркевич","Ярослав",1973,18,"2014-2019","2014",41,"Ярослав Маркевич"
8,1,"Павлов","Костянтин",1973,19,"2014-2019","2014",41,"Костянтин Павлов"
8,1,"Палатний","Артур",1973,20,"2014-2019","2014",41,"Артур Палатний"
8,1,"Петренко","Олег",1973,21,"2014-2019","2014",41,"Олег Петренко"
8,1,"Тетерук","Андрій",1973,22,"2014-2019","2014",41,"Андрій Тетерук"
8,1,"Хміль","Михайло",1973,23,"2014-2019","2014",41,"Михайло Хміль"
8,1,"Яніцький","Василь",1973,24,"2014-2019","2014",41,"Василь Яніцький"
8,2,"Войціцька","Вікторія",1974,1,"2014-2019","2014",40,"Вікторія Войціцька"
8,2,"Продан","Оксана",1974,2,"2014-2019","2014",40,"Оксана Продан"
8,2,"Фріз","Ірина",1974,3,"2014-2019","2014",40,"Ірина Фріз"
8,1,"Єфімов","Максим",1974,4,"2014-2019","2014",40,"Максим Єфімов"
8,1,"Батенко","Тарас",1974,5,"2014-2019","2014",40,"Тарас Батенко"
8,1,"Береза","Борислав",1974,6,"2014-2019","2014",40,"Борислав Береза"
8,1,"Вілкул","Олександр",1974,7,"2014-2019","2014",40,"Олександр Вілкул"
8,1,"Гєллєр","Євгеній",1974,8,"2014-2019","2014",40,"Євгеній Гєллєр"
8,1,"Гусак","Володимир",1974,9,"2014-2019","2014",40,"Володимир Гусак"
8,1,"Данченко","Олександр",1974,10,"2014-2019","2014",40,"Олександр Данченко"
8,1,"Демчак","Руслан",1974,11,"2014-2019","2014",40,"Руслан Демчак"
8,1,"Денисенко","Вадим",1974,12,"2014-2019","2014",40,"Вадим Денисенко"
8,1,"Жеваго","Костянтин",1974,13,"2014-2019","2014",40,"Костянтин Жеваго"
8,1,"Кадикало","Микола",1974,14,"2014-2019","2014",40,"Микола Кадикало"
8,1,"Князевич","Руслан",1974,15,"2014-2019","2014",40,"Руслан Князевич"
8,1,"Люшняк","Микола",1974,16,"2014-2019","2014",40,"Микола Люшняк"
8,1,"Мацола","Роман",1974,17,"2014-2019","2014",40,"Роман Мацола"
8,1,"Семенченко","Семен",1974,18,"2014-2019","2014",40,"Семен Семенченко"
8,1,"Сидорович","Руслан",1974,19,"2014-2019","2014",40,"Руслан Сидорович"
8,1,"Чижмарь","Юрій",1974,20,"2014-2019","2014",40,"Юрій Чижмарь"
8,1,"Шкварилюк","Володимир",1974,21,"2014-2019","2014",40,"Володимир Шкварилюк"
8,1,"Яценюк","Арсеній",1974,22,"2014-2019","2014",40,"Арсеній Яценюк"
8,2,"Бєлькова","Ольга",1975,1,"2014-2019","2014",39,"Ольга Бєлькова"
8,2,"Веселова","Наталія",1975,2,"2014-2019","2014",39,"Наталія Веселова"
8,2,"Королевська","Наталія",1975,3,"2014-2019","2014",39,"Наталія Королевська"
8,2,"Червакова","Ольга",1975,4,"2014-2019","2014",39,"Ольга Червакова"
8,1,"Іщейкін","Костянтин",1975,5,"2014-2019","2014",39,"Костянтин Іщейкін"
8,1,"Ар'єв","Володимир",1975,6,"2014-2019","2014",39,"Володимир Ар'єв"
8,1,"Бондар","Віктор",1975,7,"2014-2019","2014",39,"Віктор Бондар"
8,1,"Добкін","Дмитро",1975,8,"2014-2019","2014",39,"Дмитро Добкін"
8,1,"Кіраль","Сергій",1975,9,"2014-2019","2014",39,"Сергій Кіраль"
8,1,"Кириченко","Олексій",1975,10,"2014-2019","2014",39,"Олексій Кириченко"
8,1,"Козир","Борис",1975,11,"2014-2019","2014",39,"Борис Козир"
8,1,"Кудлаєнко","Сергій",1975,12,"2014-2019","2014",39,"Сергій Кудлаєнко"
8,1,"Ленський","Олексій",1975,13,"2014-2019","2014",39,"Олексій Ленський"
8,1,"Москаленко","Ярослав",1975,14,"2014-2019","2014",39,"Ярослав Москаленко"
8,1,"Павелко","Андрій",1975,15,"2014-2019","2014",39,"Андрій Павелко"
8,1,"Павленко","Юрій",1975,16,"2014-2019","2014",39,"Юрій Павленко"
8,1,"Пацкан","Валерій",1975,17,"2014-2019","2014",39,"Валерій Пацкан"
8,1,"Різаненко","Павло",1975,18,"2014-2019","2014",39,"Павло Різаненко"
8,1,"Романюк","Віктор",1975,19,"2014-2019","2014",39,"Віктор Романюк"
8,1,"Севрюков","Владислав",1975,20,"2014-2019","2014",39,"Владислав Севрюков"
8,1,"Стець","Юрій",1975,21,"2014-2019","2014",39,"Юрій Стець"
8,1,"Шахов","Сергій",1975,22,"2014-2019","2014",39,"Сергій Шахов"
8,2,"Матузко","Олена",1976,1,"2014-2019","2014",38,"Олена Матузко"
8,2,"Сироїд","Оксана",1976,2,"2014-2019","2014",38,"Оксана Сироїд"
8,1,"Єдаков","Ярослав",1976,3,"2014-2019","2014",38,"Ярослав Єдаков"
8,1,"Бурбак","Максим",1976,4,"2014-2019","2014",38,"Максим Бурбак"
8,1,"Загорій","Гліб",1976,5,"2014-2019","2014",38,"Гліб Загорій"
8,1,"Костенко","Павло",1976,6,"2014-2019","2014",38,"Павло Костенко"
8,1,"Кутовий","Тарас",1976,7,"2014-2019","2014",38,"Тарас Кутовий"
8,1,"Мураєв","Євгеній",1976,8,"2014-2019","2014",38,"Євгеній Мураєв"
8,1,"Павленко","Ростислав",1976,9,"2014-2019","2014",38,"Ростислав Павленко"
8,1,"Пинзеник","Павло",1976,10,"2014-2019","2014",38,"Павло Пинзеник"
8,1,"Силантьєв","Денис",1976,11,"2014-2019","2014",38,"Денис Силантьєв"
8,1,"Хомутиннік","Віталій",1976,12,"2014-2019","2014",38,"Віталій Хомутиннік"
8,1,"Черненко","Олександр",1976,13,"2014-2019","2014",38,"Олександр Черненко"
8,1,"Шинькович","Андрій",1976,14,"2014-2019","2014",38,"Андрій Шинькович"
8,2,"Агафонова","Наталія",1977,1,"2014-2019","2014",37,"Наталія Агафонова"
8,2,"Льовочкіна","Юлія",1977,2,"2014-2019","2014",37,"Юлія Льовочкіна"
8,2,"Сюмар","Вікторія",1977,3,"2014-2019","2014",37,"Вікторія Сюмар"
8,1,"Алєксєєв","Сергій",1977,4,"2014-2019","2014",37,"Сергій Алєксєєв"
8,1,"Бабій","Юрій",1977,5,"2014-2019","2014",37,"Юрій Бабій"
8,1,"Балога","Павло",1977,6,"2014-2019","2014",37,"Павло Балога"
8,1,"Добродомов","Дмитро",1977,7,"2014-2019","2014",37,"Дмитро Добродомов"
8,1,"Кривошея","Геннадій",1977,8,"2014-2019","2014",37,"Геннадій Кривошея"
8,1,"Омельянович","Денис",1977,9,"2014-2019","2014",37,"Денис Омельянович"
8,1,"Опанасенко","Олександр",1977,10,"2014-2019","2014",37,"Олександр Опанасенко"
8,1,"Підлісецький","Лев",1977,11,"2014-2019","2014",37,"Лев Підлісецький"
8,1,"Савченко","Олексій",1977,12,"2014-2019","2014",37,"Олексій Савченко"
8,1,"Семенуха","Роман",1977,13,"2014-2019","2014",37,"Роман Семенуха"
8,1,"Соболєв","Єгор",1977,14,"2014-2019","2014",37,"Єгор Соболєв"
8,1,"Яценко","Антон",1977,15,"2014-2019","2014",37,"Антон Яценко"
8,2,"Іонова","Марія",1978,1,"2014-2019","2014",36,"Марія Іонова"
8,2,"Заружко","Валерія",1978,2,"2014-2019","2014",36,"Валерія Заружко"
8,2,"Ричкова","Тетяна",1978,3,"2014-2019","2014",36,"Тетяна Ричкова"
8,2,"Юринець","Оксана",1978,4,"2014-2019","2014",36,"Оксана Юринець"
8,1,"Валентиров","Сергій",1978,5,"2014-2019","2014",36,"Сергій Валентиров"
8,1,"Гройсман","Володимир",1978,6,"2014-2019","2014",36,"Володимир Гройсман"
8,1,"Дзензерський","Денис",1978,7,"2014-2019","2014",36,"Денис Дзензерський"
8,1,"Журжій","Андрій",1978,8,"2014-2019","2014",36,"Андрій Журжій"
8,1,"Зубач","Любомир",1978,9,"2014-2019","2014",36,"Любомир Зубач"
8,1,"Карпунцов","Валерій",1978,10,"2014-2019","2014",36,"Валерій Карпунцов"
8,1,"Кремінь","Тарас",1978,11,"2014-2019","2014",36,"Тарас Кремінь"
8,1,"Логвинський","Георгій",1978,12,"2014-2019","2014",36,"Георгій Логвинський"
8,1,"Луценко","Ігор",1978,13,"2014-2019","2014",36,"Ігор Луценко"
8,1,"Осуховський","Олег",1978,14,"2014-2019","2014",36,"Олег Осуховський"
8,1,"Пастух","Тарас",1978,15,"2014-2019","2014",36,"Тарас Пастух"
8,1,"Рибак","Іван",1978,16,"2014-2019","2014",36,"Іван Рибак"
8,1,"Рибалка","Сергій",1978,17,"2014-2019","2014",36,"Сергій Рибалка"
8,1,"Соловей","Юрій",1978,18,"2014-2019","2014",36,"Юрій Соловей"
8,1,"Шпенов","Дмитро",1978,19,"2014-2019","2014",36,"Дмитро Шпенов"
8,2,"Острікова","Тетяна",1979,1,"2014-2019","2014",35,"Тетяна Острікова"
8,2,"Чорновол","Тетяна",1979,2,"2014-2019","2014",35,"Тетяна Чорновол"
8,1,"Ємець","Леонід",1979,3,"2014-2019","2014",35,"Леонід Ємець"
8,1,"Ільюк","Артем",1979,4,"2014-2019","2014",35,"Артем Ільюк"
8,1,"Білецький","Андрій",1979,5,"2014-2019","2014",35,"Андрій Білецький"
8,1,"Барна","Степан",1979,6,"2014-2019","2014",35,"Степан Барна"
8,1,"Вінник","Іван",1979,7,"2014-2019","2014",35,"Іван Вінник"
8,1,"Гаврилюк","Михайло",1979,8,"2014-2019","2014",35,"Михайло Гаврилюк"
8,1,"Геращенко","Антон",1979,9,"2014-2019","2014",35,"Антон Геращенко"
8,1,"Грановський","Олександр",1979,10,"2014-2019","2014",35,"Олександр Грановський"
8,1,"Дзюблик","Павло",1979,11,"2014-2019","2014",35,"Павло Дзюблик"
8,1,"Каплін","Сергій",1979,12,"2014-2019","2014",35,"Сергій Каплін"
8,1,"Курячий","Максим",1979,13,"2014-2019","2014",35,"Максим Курячий"
8,1,"Левус","Андрій",1979,14,"2014-2019","2014",35,"Андрій Левус"
8,1,"Насіров","Роман",1979,15,"2014-2019","2014",35,"Роман Насіров"
8,1,"Петренко","Павло",1979,16,"2014-2019","2014",35,"Павло Петренко"
8,1,"Сидорчук","Вадим",1979,17,"2014-2019","2014",35,"Вадим Сидорчук"
8,1,"Унгурян","Павло",1979,18,"2014-2019","2014",35,"Павло Унгурян"
8,2,"Донець","Тетяна",1980,1,"2014-2019","2014",34,"Тетяна Донець"
8,1,"Єднак","Остап",1980,2,"2014-2019","2014",34,"Остап Єднак"
8,1,"Івченко","Вадим",1980,3,"2014-2019","2014",34,"Вадим Івченко"
8,1,"Вознюк","Юрій",1980,4,"2014-2019","2014",34,"Юрій Вознюк"
8,1,"Гончаренко","Олексій",1980,5,"2014-2019","2014",34,"Олексій Гончаренко"
8,1,"Довгий","Олесь",1980,6,"2014-2019","2014",34,"Олесь Довгий"
8,1,"Кишкар","Павло",1980,7,"2014-2019","2014",34,"Павло Кишкар"
8,1,"Лабазюк","Сергій",1980,8,"2014-2019","2014",34,"Сергій Лабазюк"
8,1,"Лещенко","Сергій",1980,9,"2014-2019","2014",34,"Сергій Лещенко"
8,1,"Мірошник","Андрій",1980,10,"2014-2019","2014",34,"Андрій Мірошник"
8,1,"Македон","Юрій",1980,11,"2014-2019","2014",34,"Юрій Македон"
8,1,"Матківський","Богдан",1980,12,"2014-2019","2014",34,"Богдан Матківський"
8,1,"Микитась","Максим",1980,13,"2014-2019","2014",34,"Максим Микитась"
8,1,"Писаренко","Валерій",1980,14,"2014-2019","2014",34,"Валерій Писаренко"
8,1,"Саврасов","Максим",1980,15,"2014-2019","2014",34,"Максим Саврасов"
8,1,"Шевченко","Віктор",1980,16,"2014-2019","2014",34,"Віктор Шевченко"
8,1,"Юрик","Тарас",1980,17,"2014-2019","2014",34,"Тарас Юрик"
8,2,"Савченко","Надія",1981,1,"2014-2019","2014",33,"Надія Савченко"
8,1,"Євлахов","Анатолій",1981,2,"2014-2019","2014",33,"Анатолій Євлахов"
8,1,"Барвіненко","Віталій",1981,3,"2014-2019","2014",33,"Віталій Барвіненко"
8,1,"Галасюк","Віктор",1981,4,"2014-2019","2014",33,"Віктор Галасюк"
8,1,"Кісельов","Андрій",1981,5,"2014-2019","2014",33,"Андрій Кісельов"
8,1,"Крулько","Іван",1981,6,"2014-2019","2014",33,"Іван Крулько"
8,1,"Лубінець","Дмитро",1981,7,"2014-2019","2014",33,"Дмитро Лубінець"
8,1,"Найєм","Мустафа-Масі",1981,8,"2014-2019","2014",33,"Мустафа-Масі Найєм"
8,1,"Присяжнюк","Олександр",1981,9,"2014-2019","2014",33,"Олександр Присяжнюк"
8,1,"Соляр","Володимир",1981,10,"2014-2019","2014",33,"Володимир Соляр"
8,2,"Гопко","Ганна",1982,1,"2014-2019","2014",32,"Ганна Гопко"
8,2,"Заліщук","Світлана",1982,2,"2014-2019","2014",32,"Світлана Заліщук"
8,2,"Сисоєнко","Ірина",1982,3,"2014-2019","2014",32,"Ірина Сисоєнко"
8,2,"Сотник","Олена",1982,4,"2014-2019","2014",32,"Олена Сотник"
8,1,"Бендюженко","Федір",1982,5,"2014-2019","2014",32,"Федір Бендюженко"
8,1,"Гузь","Ігор",1982,6,"2014-2019","2014",32,"Ігор Гузь"
8,1,"Кодола","Олександр",1982,7,"2014-2019","2014",32,"Олександр Кодола"
8,1,"Кривенко","Віктор",1982,8,"2014-2019","2014",32,"Віктор Кривенко"
8,1,"Лунченко","Валерій",1982,9,"2014-2019","2014",32,"Валерій Лунченко"
8,1,"Мушак","Олексій",1982,10,"2014-2019","2014",32,"Олексій Мушак"
8,1,"Поляков","Максим",1982,11,"2014-2019","2014",32,"Максим Поляков"
8,1,"Урбанський","Олександр",1982,12,"2014-2019","2014",32,"Олександр Урбанський"
8,2,"Кацер-Бучковська","Наталія",1983,1,"2014-2019","2014",31,"Наталія Кацер-Бучковська"
8,2,"Пташник","Вікторія",1983,2,"2014-2019","2014",31,"Вікторія Пташник"
8,1,"Вітко","Артем",1983,3,"2014-2019","2014",31,"Артем Вітко"
8,1,"Головко","Михайло",1983,4,"2014-2019","2014",31,"Михайло Головко"
8,1,"Голуб","Владислав",1983,5,"2014-2019","2014",31,"Владислав Голуб"
8,1,"Голубов","Дмитро",1983,6,"2014-2019","2014",31,"Дмитро Голубов"
8,1,"Гордєєв","Андрій",1983,7,"2014-2019","2014",31,"Андрій Гордєєв"
8,1,"Данілін","Владислав",1983,8,"2014-2019","2014",31,"Владислав Данілін"
8,1,"Долженков","Олександр",1983,9,"2014-2019","2014",31,"Олександр Долженков"
8,1,"Дроздик","Олександр",1983,10,"2014-2019","2014",31,"Олександр Дроздик"
8,1,"Немировський","Андрій",1983,11,"2014-2019","2014",31,"Андрій Немировський"
8,1,"Помазанов","Андрій",1983,12,"2014-2019","2014",31,"Андрій Помазанов"
8,1,"Рябчин","Олексій",1983,13,"2014-2019","2014",31,"Олексій Рябчин"
8,1,"Артюшенко","Ігор",1984,1,"2014-2019","2014",30,"Ігор Артюшенко"
8,1,"Березенко","Сергій",1984,2,"2014-2019","2014",30,"Сергій Березенко"
8,1,"Корчик","Віталій",1984,3,"2014-2019","2014",30,"Віталій Корчик"
8,1,"Левченко","Юрій",1984,4,"2014-2019","2014",30,"Юрій Левченко"
8,1,"Макар'ян","Давид",1984,5,"2014-2019","2014",30,"Давид Макар'ян"
8,2,"Романова","Анна",1985,1,"2014-2019","2014",29,"Анна Романова"
8,1,"Висоцький","Сергій",1985,2,"2014-2019","2014",29,"Сергій Висоцький"
8,1,"Порошенко","Олексій",1985,3,"2014-2019","2014",29,"Олексій Порошенко"
8,1,"Сторожук","Дмитро",1985,4,"2014-2019","2014",29,"Дмитро Сторожук"
8,2,"Масоріна","Олена",1986,1,"2014-2019","2014",28,"Олена Масоріна"
8,2,"Огнєвіч","Злата",1986,2,"2014-2019","2014",28,"Злата Огнєвіч"
8,1,"Алексєєв","Ігор",1986,3,"2014-2019","2014",28,"Ігор Алексєєв"
8,1,"Білоцерковець","Дмитро",1986,4,"2014-2019","2014",28,"Дмитро Білоцерковець"
8,1,"Побочіх","Михайло",1986,5,"2014-2019","2014",28,"Михайло Побочіх"
8,1,"Іллєнко","Андрій",1987,1,"2014-2019","2014",27,"Андрій Іллєнко"
8,1,"Дейдей","Євген",1987,2,"2014-2019","2014",27,"Євген Дейдей"
8,1,"Лінько","Дмитро",1987,3,"2014-2019","2014",27,"Дмитро Лінько"
8,1,"Парасюк","Володимир",1987,4,"2014-2019","2014",27,"Володимир Парасюк"
8,1,"Стеценко","Дмитро",1987,5,"2014-2019","2014",27,"Дмитро Стеценко"
8,2,"Суслова","Ірина",1988,1,"2014-2019","2014",26,"Ірина Суслова"
8,2,"Шкрум","Альона",1988,2,"2014-2019","2014",26,"Альона Шкрум"
8,1,"Усов","Костянтин",1988,3,"2014-2019","2014",26,"Костянтин Усов"
8,1,"Фірсов","Єгор",1988,4,"2014-2019","2014",26,"Єгор Фірсов"
8,1,"Лозовой","Андрій",1989,1,"2014-2019","2014",25,"Андрій Лозовой"
8,2,"Кошелєва","Альона",1990,1,"2014-2019","2014",24,"Альона Кошелєва"
9,1,"Іоффе","Юлій",1940,1,"2019-    ","2019",79,"Юлій Іоффе"
9,1,"Джемілєв","Мустафа",1943,1,"2019-    ","2019",76,"Мустафа Джемілєв"
9,1,"Суркіс","Григорій",1949,1,"2019-    ","2019",70,"Григорій Суркіс"
9,1,"Макаренко","Михайло",1950,1,"2019-    ","2019",69,"Михайло Макаренко"
9,1,"Німченко","Василь",1950,2,"2019-    ","2019",69,"Василь Німченко"
9,1,"Рабінович","Вадим",1953,1,"2019-    ","2019",66,"Вадим Рабінович"
9,1,"Медведчук","Віктор",1954,1,"2019-    ","2019",65,"Віктор Медведчук"
9,1,"Тарута","Сергій",1955,1,"2019-    ","2019",64,"Сергій Тарута"
9,1,"Волинець","Михайло",1956,1,"2019-    ","2019",63,"Михайло Волинець"
9,1,"Кириленко","Іван",1956,2,"2019-    ","2019",63,"Іван Кириленко"
9,1,"Магера","Сергій",1956,3,"2019-    ","2019",63,"Сергій Магера"
9,1,"Арешонков","Володимир",1957,1,"2019-    ","2019",62,"Володимир Арешонков"
9,1,"Бойко","Юрій",1958,1,"2019-    ","2019",61,"Юрій Бойко"
9,1,"Драбовський","Анатолій",1958,2,"2019-    ","2019",61,"Анатолій Драбовський"
9,1,"Кіссе","Антон",1958,3,"2019-    ","2019",61,"Антон Кіссе"
9,1,"Юрчишин","Петро",1958,4,"2019-    ","2019",61,"Петро Юрчишин"
9,1,"Загородній","Юрій",1959,1,"2019-    ","2019",60,"Юрій Загородній"
9,1,"Кучер","Микола",1959,2,"2019-    ","2019",60,"Микола Кучер"
9,2,"Тимошенко","Юлія",1960,1,"2019-    ","2019",59,"Юлія Тимошенко"
9,1,"Немиря","Григорій",1960,2,"2019-    ","2019",59,"Григорій Немиря"
9,1,"Папієв","Михайло",1960,3,"2019-    ","2019",59,"Михайло Папієв"
9,1,"Фельдман","Олександр",1960,4,"2019-    ","2019",59,"Олександр Фельдман"
9,1,"Копиленко","Олександр",1961,1,"2019-    ","2019",58,"Олександр Копиленко"
9,1,"Кучеренко","Олексій",1961,2,"2019-    ","2019",58,"Олексій Кучеренко"
9,1,"Соболєв","Сергій",1961,3,"2019-    ","2019",58,"Сергій Соболєв"
9,1,"Абдуллін","Олександр",1962,1,"2019-    ","2019",57,"Олександр Абдуллін"
9,1,"Бурміч","Анатолій",1962,2,"2019-    ","2019",57,"Анатолій Бурміч"
9,1,"Кубів","Степан",1962,3,"2019-    ","2019",57,"Степан Кубів"
9,1,"Ларін","Сергій",1962,4,"2019-    ","2019",57,"Сергій Ларін"
9,1,"Лопушанський","Андрій",1962,5,"2019-    ","2019",57,"Андрій Лопушанський"
9,1,"Пономарьов","Олександр",1962,6,"2019-    ","2019",57,"Олександр Пономарьов"
9,2,"Третьякова","Галина",1963,1,"2019-    ","2019",56,"Галина Третьякова"
9,1,"Балога","Віктор",1963,2,"2019-    ","2019",56,"Віктор Балога"
9,1,"Кісєль","Юрій",1963,3,"2019-    ","2019",56,"Юрій Кісєль"
9,1,"Новинський","Вадим",1963,4,"2019-    ","2019",56,"Вадим Новинський"
9,2,"Богуцька","Єлізавета",1964,1,"2019-    ","2019",55,"Єлізавета Богуцька"
9,1,"Кальченко","Сергій",1964,2,"2019-    ","2019",55,"Сергій Кальченко"
9,1,"Цимбалюк","Михайло",1964,3,"2019-    ","2019",55,"Михайло Цимбалюк"
9,1,"Чийгоз","Ахтем",1964,4,"2019-    ","2019",55,"Ахтем Чийгоз"
9,1,"Шенцев","Дмитро",1964,5,"2019-    ","2019",55,"Дмитро Шенцев"
9,2,"Констанкевич","Ірина",1965,1,"2019-    ","2019",54,"Ірина Констанкевич"
9,2,"Южаніна","Ніна",1965,2,"2019-    ","2019",54,"Ніна Южаніна"
9,1,"Кожем'якін","Андрій",1965,3,"2019-    ","2019",54,"Андрій Кожем'якін"
9,1,"Макаров","Олег",1965,4,"2019-    ","2019",54,"Олег Макаров"
9,1,"Новіков","Михайло",1965,5,"2019-    ","2019",54,"Михайло Новіков"
9,1,"Порошенко","Петро",1965,6,"2019-    ","2019",54,"Петро Порошенко"
9,1,"Яковенко","Євген",1965,7,"2019-    ","2019",54,"Євген Яковенко"
9,2,"Луценко","Ірина",1966,1,"2019-    ","2019",53,"Ірина Луценко"
9,1,"Кальцев","Володимир",1966,2,"2019-    ","2019",53,"Володимир Кальцев"
9,1,"Кулініч","Олег",1966,3,"2019-    ","2019",53,"Олег Кулініч"
