"convocation","gender","last_name","first_name","year","years","start","age_at_start","full_name","label"
8,1,"Мусій","Олег",1965,"2014-2019","2014",49,"Олег Мусій",13
8,1,"Шкіря","Ігор",1965,"2014-2019","2014",49,"Ігор Шкіря",14
8,2,"Богомолець","Ольга",1966,"2014-2019","2014",48,"Ольга Богомолець",1
8,2,"Луценко","Ірина",1966,"2014-2019","2014",48,"Ірина Луценко",2
8,1,"Балога","Іван",1966,"2014-2019","2014",48,"Іван Балога",3
8,1,"Жолобецький","Олександр",1966,"2014-2019","2014",48,"Олександр Жолобецький",4
8,1,"Кулініч","Олег",1966,"2014-2019","2014",48,"Олег Кулініч",5
8,1,"Пашинський","Сергій",1966,"2014-2019","2014",48,"Сергій Пашинський",6
8,1,"Ревега","Олександр",1966,"2014-2019","2014",48,"Олександр Ревега",7
8,1,"Чекіта","Геннадій",1966,"2014-2019","2014",48,"Геннадій Чекіта",8
8,1,"Шуфрич","Нестор",1966,"2014-2019","2014",48,"Нестор Шуфрич",9
8,2,"Подоляк","Ірина",1967,"2014-2019","2014",47,"Ірина Подоляк",1
8,1,"Андрієвський","Дмитро",1967,"2014-2019","2014",47,"Дмитро Андрієвський",2
8,1,"Барна","Олег",1967,"2014-2019","2014",47,"Олег Барна",3
8,1,"Власенко","Сергій",1967,"2014-2019","2014",47,"Сергій Власенко",4
8,1,"Герега","Олександр",1967,"2014-2019","2014",47,"Олександр Герега",5
8,1,"Діденко","Ігор",1967,"2014-2019","2014",47,"Ігор Діденко",6
8,1,"Деркач","Андрій",1967,"2014-2019","2014",47,"Андрій Деркач",7
8,1,"Жданов","Ігор",1967,"2014-2019","2014",47,"Ігор Жданов",8
8,1,"Кришин","Олег",1967,"2014-2019","2014",47,"Олег Кришин",9
8,1,"Куренной","Володимир",1967,"2014-2019","2014",47,"Володимир Куренной",10
8,1,"Молоток","Ігор",1967,"2014-2019","2014",47,"Ігор Молоток",11
8,1,"Петьовка","Василь",1967,"2014-2019","2014",47,"Василь Петьовка",12
8,1,"Савчук","Юрій",1967,"2014-2019","2014",47,"Юрій Савчук",13
8,1,"Єремеєв","Ігор",1968,"2014-2019","2014",46,"Ігор Єремеєв",1
8,1,"Івахів","Степан",1968,"2014-2019","2014",46,"Степан Івахів",2
8,1,"Атрошенко","Владислав",1968,"2014-2019","2014",46,"Владислав Атрошенко",3
8,1,"Кириленко","В'ячеслав",1968,"2014-2019","2014",46,"В'ячеслав Кириленко",4
8,1,"Княжицький","Микола",1968,"2014-2019","2014",46,"Микола Княжицький",5
8,1,"Кривенко","Вадим",1968,"2014-2019","2014",46,"Вадим Кривенко",6
8,1,"Ксенжук","Олександр",1968,"2014-2019","2014",46,"Олександр Ксенжук",7
8,1,"Побер","Ігор",1968,"2014-2019","2014",46,"Ігор Побер",8
8,1,"Ткачук","Геннадій",1968,"2014-2019","2014",46,"Геннадій Ткачук",9
8,2,"Бабак","Альона",1969,"2014-2019","2014",45,"Альона Бабак",1
8,2,"Колганова","Олена",1969,"2014-2019","2014",45,"Олена Колганова",2
8,1,"Антонищак","Андрій",1969,"2014-2019","2014",45,"Андрій Антонищак",3
8,1,"Артеменко","Андрій",1969,"2014-2019","2014",45,"Андрій Артеменко",4
8,1,"Балицький","Євген",1969,"2014-2019","2014",45,"Євген Балицький",5
8,1,"Березюк","Олег",1969,"2014-2019","2014",45,"Олег Березюк",6
8,1,"Бухарєв","Владислав",1969,"2014-2019","2014",45,"Владислав Бухарєв",7
8,1,"Васюник","Ігор",1969,"2014-2019","2014",45,"Ігор Васюник",8
8,1,"Горбунов","Олександр",1969,"2014-2019","2014",45,"Олександр Горбунов",9
8,1,"Горват","Роберт",1969,"2014-2019","2014",45,"Роберт Горват",10
8,1,"Дубневич","Ярослав",1969,"2014-2019","2014",45,"Ярослав Дубневич",11
8,1,"Клюєв","Сергій",1969,"2014-2019","2014",45,"Сергій Клюєв",12
8,1,"Кобцев","Михайло",1969,"2014-2019","2014",45,"Михайло Кобцев",13
8,1,"Ковальчук","Віталій",1969,"2014-2019","2014",45,"Віталій Ковальчук",14
8,1,"Лапін","Ігор",1969,"2014-2019","2014",45,"Ігор Лапін",15
8,1,"Мельничук","Іван",1969,"2014-2019","2014",45,"Іван Мельничук",16
8,1,"Недава","Олег",1969,"2014-2019","2014",45,"Олег Недава",17
8,1,"Онищенко","Олександр",1969,"2014-2019","2014",45,"Олександр Онищенко",18
8,1,"Рибчинський","Євген",1969,"2014-2019","2014",45,"Євген Рибчинський",19
8,1,"Розенблат","Борислав",1969,"2014-2019","2014",45,"Борислав Розенблат",20
8,1,"Сажко","Сергій",1969,"2014-2019","2014",45,"Сергій Сажко",21
8,1,"Чепинога","Віталій",1969,"2014-2019","2014",45,"Віталій Чепинога",22
8,2,"Кондратюк","Олена",1970,"2014-2019","2014",44,"Олена Кондратюк",1
8,2,"Корчинська","Оксана",1970,"2014-2019","2014",44,"Оксана Корчинська",2
8,1,"Береза","Юрій",1970,"2014-2019","2014",44,"Юрій Береза",3
8,1,"Бриченко","Ігор",1970,"2014-2019","2014",44,"Ігор Бриченко",4
8,1,"Дирів","Анатолій",1970,"2014-2019","2014",44,"Анатолій Дирів",5
8,1,"Добкін","Михайло",1970,"2014-2019","2014",44,"Михайло Добкін",6
8,1,"Котвіцький","Ігор",1970,"2014-2019","2014",44,"Ігор Котвіцький",7
8,1,"Лівік","Олександр",1970,"2014-2019","2014",44,"Олександр Лівік",8
8,1,"Мірошниченко","Юрій",1970,"2014-2019","2014",44,"Юрій Мірошниченко",9
8,1,"Матейченко","Костянтин",1970,"2014-2019","2014",44,"Костянтин Матейченко",10
8,1,"Нестеренко","Вадим",1970,"2014-2019","2014",44,"Вадим Нестеренко",11
8,1,"Розенко","Павло",1970,"2014-2019","2014",44,"Павло Розенко",12
8,1,"Рудик","Сергій",1970,"2014-2019","2014",44,"Сергій Рудик",13
8,1,"Тіміш","Григорій",1970,"2014-2019","2014",44,"Григорій Тіміш",14
8,1,"Третьяков","Олександр",1970,"2014-2019","2014",44,"Олександр Третьяков",15
8,1,"Шипко","Андрій",1970,"2014-2019","2014",44,"Андрій Шипко",16
8,1,"Яриніч","Костянтин",1970,"2014-2019","2014",44,"Костянтин Яриніч",17
8,2,"Геращенко","Ірина",1971,"2014-2019","2014",43,"Ірина Геращенко",1
8,1,"Велікін","Олег",1971,"2014-2019","2014",43,"Олег Велікін",2
8,1,"Гальченко","Андрій",1971,"2014-2019","2014",43,"Андрій Гальченко",3
8,1,"Гарбуз","Юрій",1971,"2014-2019","2014",43,"Юрій Гарбуз",4
8,1,"Гудзенко","Віталій",1971,"2014-2019","2014",43,"Віталій Гудзенко",5
8,1,"Денисенко","Анатолій",1971,"2014-2019","2014",43,"Анатолій Денисенко",6
8,1,"Дехтярчук","Олександр",1971,"2014-2019","2014",43,"Олександр Дехтярчук",7
8,1,"Кіт","Андрій",1971,"2014-2019","2014",43,"Андрій Кіт",8
8,1,"Міщенко","Сергій",1971,"2014-2019","2014",43,"Сергій Міщенко",9
8,1,"Мамчур","Юлій",1971,"2014-2019","2014",43,"Юлій Мамчур",10
8,1,"Мартиняк","Сергій",1971,"2014-2019","2014",43,"Сергій Мартиняк",11
8,1,"Медуниця","Олег",1971,"2014-2019","2014",43,"Олег Медуниця",12
8,1,"Парубій","Андрій",1971,"2014-2019","2014",43,"Андрій Парубій",13
8,1,"Святаш","Дмитро",1971,"2014-2019","2014",43,"Дмитро Святаш",14
8,1,"Скуратовський","Сергій",1971,"2014-2019","2014",43,"Сергій Скуратовський",15
8,1,"Сольвар","Руслан",1971,"2014-2019","2014",43,"Руслан Сольвар",16
8,1,"Сочка","Олександр",1971,"2014-2019","2014",43,"Олександр Сочка",17
8,1,"Супруненко","Олександр",1971,"2014-2019","2014",43,"Олександр Супруненко",18
8,1,"Фурсін","Іван",1971,"2014-2019","2014",43,"Іван Фурсін",19
8,1,"Шевченко","Олександр",1971,"2014-2019","2014",43,"Олександр Шевченко",20
8,1,"Ярош","Дмитро",1971,"2014-2019","2014",43,"Дмитро Ярош",21
8,2,"Бойко","Олена",1972,"2014-2019","2014",42,"Олена Бойко",1
8,2,"Климпуш-Цинцадзе","Іванна",1972,"2014-2019","2014",42,"Іванна Климпуш-Цинцадзе",2
8,1,"Богдан","Руслан",1972,"2014-2019","2014",42,"Руслан Богдан",3
8,1,"Величкович","Микола",1972,"2014-2019","2014",42,"Микола Величкович",4
8,1,"Герасимов","Артур",1972,"2014-2019","2014",42,"Артур Герасимов",5
8,1,"Гулак","Олександр",1972,"2014-2019","2014",42,"Олександр Гулак",6
8,1,"Заставний","Роман",1972,"2014-2019","2014",42,"Роман Заставний",7
8,1,"Козак","Тарас",1972,"2014-2019","2014",42,"Тарас Козак",8
8,1,"Колєсніков","Дмитро",1972,"2014-2019","2014",42,"Дмитро Колєсніков",9
8,1,"Лук'янчук","Руслан",1972,"2014-2019","2014",42,"Руслан Лук'янчук",10
8,1,"Льовочкін","Сергій",1972,"2014-2019","2014",42,"Сергій Льовочкін",11
8,1,"Ляшко","Олег",1972,"2014-2019","2014",42,"Олег Ляшко",12
8,1,"Мірошніченко","Іван",1972,"2014-2019","2014",42,"Іван Мірошніченко",13
8,1,"Мельничук","Сергій",1972,"2014-2019","2014",42,"Сергій Мельничук",14
8,1,"Мепарішвілі","Хвича",1972,"2014-2019","2014",42,"Хвича Мепарішвілі",15
8,1,"Мосійчук","Ігор",1972,"2014-2019","2014",42,"Ігор Мосійчук",16
8,1,"Підберезняк","Вадим",1972,"2014-2019","2014",42,"Вадим Підберезняк",17
8,1,"Попов","Ігор",1972,"2014-2019","2014",42,"Ігор Попов",18
8,1,"Савка","Іван",1972,"2014-2019","2014",42,"Іван Савка",19
8,1,"Семерак","Остап",1972,"2014-2019","2014",42,"Остап Семерак",20
8,1,"Скорик","Микола",1972,"2014-2019","2014",42,"Микола Скорик",21
8,1,"Солод","Юрій",1972,"2014-2019","2014",42,"Юрій Солод",22
8,1,"Сташук","Віталій",1972,"2014-2019","2014",42,"Віталій Сташук",23
8,1,"Тимчук","Дмитро",1972,"2014-2019","2014",42,"Дмитро Тимчук",24
8,1,"Тригубенко","Сергій",1972,"2014-2019","2014",42,"Сергій Тригубенко",25
8,1,"Філатов","Борис",1972,"2014-2019","2014",42,"Борис Філатов",26
8,1,"Хлань","Сергій",1972,"2014-2019","2014",42,"Сергій Хлань",27
8,1,"Шаповалов","Юрій",1972,"2014-2019","2014",42,"Юрій Шаповалов",28
8,1,"Євтушок","Сергій",1973,"2014-2019","2014",41,"Сергій Євтушок",1
8,1,"Іванчук","Андрій",1973,"2014-2019","2014",41,"Андрій Іванчук",2
8,1,"Іщенко","Валерій",1973,"2014-2019","2014",41,"Валерій Іщенко",3
8,1,"Бандуров","Володимир",1973,"2014-2019","2014",41,"Володимир Бандуров",4
8,1,"Бондар","Михайло",1973,"2014-2019","2014",41,"Михайло Бондар",5
8,1,"Бублик","Юрій",1973,"2014-2019","2014",41,"Юрій Бублик",6
8,1,"Вадатурський","Андрій",1973,"2014-2019","2014",41,"Андрій Вадатурський",7
8,1,"Гвоздьов","Михайло",1973,"2014-2019","2014",41,"Михайло Гвоздьов",8
8,1,"Давиденко","Валерій",1973,"2014-2019","2014",41,"Валерій Давиденко",9
8,1,"Денисенко","Андрій",1973,"2014-2019","2014",41,"Андрій Денисенко",10
8,1,"Дерев'янко","Юрій",1973,"2014-2019","2014",41,"Юрій Дерев'янко",11
8,1,"Дмитренко","Олег",1973,"2014-2019","2014",41,"Олег Дмитренко",12
8,1,"Дубіль","Валерій",1973,"2014-2019","2014",41,"Валерій Дубіль",13
8,1,"Дунаєв","Сергій",1973,"2014-2019","2014",41,"Сергій Дунаєв",14
8,1,"Куліч","Валерій",1973,"2014-2019","2014",41,"Валерій Куліч",15
8,1,"Купрій","Віталій",1973,"2014-2019","2014",41,"Віталій Купрій",16
8,1,"Лаврик","Олег",1973,"2014-2019","2014",41,"Олег Лаврик",17
8,1,"Маркевич","Ярослав",1973,"2014-2019","2014",41,"Ярослав Маркевич",18
8,1,"Павлов","Костянтин",1973,"2014-2019","2014",41,"Костянтин Павлов",19
8,1,"Палатний","Артур",1973,"2014-2019","2014",41,"Артур Палатний",20
8,1,"Петренко","Олег",1973,"2014-2019","2014",41,"Олег Петренко",21
8,1,"Тетерук","Андрій",1973,"2014-2019","2014",41,"Андрій Тетерук",22
8,1,"Хміль","Михайло",1973,"2014-2019","2014",41,"Михайло Хміль",23
8,1,"Яніцький","Василь",1973,"2014-2019","2014",41,"Василь Яніцький",24
8,2,"Войціцька","Вікторія",1974,"2014-2019","2014",40,"Вікторія Войціцька",1
8,2,"Продан","Оксана",1974,"2014-2019","2014",40,"Оксана Продан",2
8,2,"Фріз","Ірина",1974,"2014-2019","2014",40,"Ірина Фріз",3
8,1,"Єфімов","Максим",1974,"2014-2019","2014",40,"Максим Єфімов",4
8,1,"Батенко","Тарас",1974,"2014-2019","2014",40,"Тарас Батенко",5
8,1,"Береза","Борислав",1974,"2014-2019","2014",40,"Борислав Береза",6
8,1,"Вілкул","Олександр",1974,"2014-2019","2014",40,"Олександр Вілкул",7
8,1,"Гєллєр","Євгеній",1974,"2014-2019","2014",40,"Євгеній Гєллєр",8
8,1,"Гусак","Володимир",1974,"2014-2019","2014",40,"Володимир Гусак",9
8,1,"Данченко","Олександр",1974,"2014-2019","2014",40,"Олександр Данченко",10
8,1,"Демчак","Руслан",1974,"2014-2019","2014",40,"Руслан Демчак",11
8,1,"Денисенко","Вадим",1974,"2014-2019","2014",40,"Вадим Денисенко",12
8,1,"Жеваго","Костянтин",1974,"2014-2019","2014",40,"Костянтин Жеваго",13
8,1,"Кадикало","Микола",1974,"2014-2019","2014",40,"Микола Кадикало",14
8,1,"Князевич","Руслан",1974,"2014-2019","2014",40,"Руслан Князевич",15
8,1,"Люшняк","Микола",1974,"2014-2019","2014",40,"Микола Люшняк",16
8,1,"Мацола","Роман",1974,"2014-2019","2014",40,"Роман Мацола",17
8,1,"Семенченко","Семен",1974,"2014-2019","2014",40,"Семен Семенченко",18
8,1,"Сидорович","Руслан",1974,"2014-2019","2014",40,"Руслан Сидорович",19
8,1,"Чижмарь","Юрій",1974,"2014-2019","2014",40,"Юрій Чижмарь",20
8,1,"Шкварилюк","Володимир",1974,"2014-2019","2014",40,"Володимир Шкварилюк",21
8,1,"Яценюк","Арсеній",1974,"2014-2019","2014",40,"Арсеній Яценюк",22
8,2,"Бєлькова","Ольга",1975,"2014-2019","2014",39,"Ольга Бєлькова",1
8,2,"Веселова","Наталія",1975,"2014-2019","2014",39,"Наталія Веселова",2
8,2,"Королевська","Наталія",1975,"2014-2019","2014",39,"Наталія Королевська",3
8,2,"Червакова","Ольга",1975,"2014-2019","2014",39,"Ольга Червакова",4
8,1,"Іщейкін","Костянтин",1975,"2014-2019","2014",39,"Костянтин Іщейкін",5
8,1,"Ар'єв","Володимир",1975,"2014-2019","2014",39,"Володимир Ар'єв",6
8,1,"Бондар","Віктор",1975,"2014-2019","2014",39,"Віктор Бондар",7
8,1,"Добкін","Дмитро",1975,"2014-2019","2014",39,"Дмитро Добкін",8
8,1,"Кіраль","Сергій",1975,"2014-2019","2014",39,"Сергій Кіраль",9
8,1,"Кириченко","Олексій",1975,"2014-2019","2014",39,"Олексій Кириченко",10
8,1,"Козир","Борис",1975,"2014-2019","2014",39,"Борис Козир",11
8,1,"Кудлаєнко","Сергій",1975,"2014-2019","2014",39,"Сергій Кудлаєнко",12
8,1,"Ленський","Олексій",1975,"2014-2019","2014",39,"Олексій Ленський",13
8,1,"Москаленко","Ярослав",1975,"2014-2019","2014",39,"Ярослав Москаленко",14
8,1,"Павелко","Андрій",1975,"2014-2019","2014",39,"Андрій Павелко",15
8,1,"Павленко","Юрій",1975,"2014-2019","2014",39,"Юрій Павленко",16
8,1,"Пацкан","Валерій",1975,"2014-2019","2014",39,"Валерій Пацкан",17
8,1,"Різаненко","Павло",1975,"2014-2019","2014",39,"Павло Різаненко",18
8,1,"Романюк","Віктор",1975,"2014-2019","2014",39,"Віктор Романюк",19
8,1,"Севрюков","Владислав",1975,"2014-2019","2014",39,"Владислав Севрюков",20
8,1,"Стець","Юрій",1975,"2014-2019","2014",39,"Юрій Стець",21
8,1,"Шахов","Сергій",1975,"2014-2019","2014",39,"Сергій Шахов",22
8,2,"Матузко","Олена",1976,"2014-2019","2014",38,"Олена Матузко",1
8,2,"Сироїд","Оксана",1976,"2014-2019","2014",38,"Оксана Сироїд",2
8,1,"Єдаков","Ярослав",1976,"2014-2019","2014",38,"Ярослав Єдаков",3
8,1,"Бурбак","Максим",1976,"2014-2019","2014",38,"Максим Бурбак",4
8,1,"Загорій","Гліб",1976,"2014-2019","2014",38,"Гліб Загорій",5
8,1,"Костенко","Павло",1976,"2014-2019","2014",38,"Павло Костенко",6
8,1,"Кутовий","Тарас",1976,"2014-2019","2014",38,"Тарас Кутовий",7
8,1,"Мураєв","Євгеній",1976,"2014-2019","2014",38,"Євгеній Мураєв",8
8,1,"Павленко","Ростислав",1976,"2014-2019","2014",38,"Ростислав Павленко",9
8,1,"Пинзеник","Павло",1976,"2014-2019","2014",38,"Павло Пинзеник",10
8,1,"Силантьєв","Денис",1976,"2014-2019","2014",38,"Денис Силантьєв",11
8,1,"Хомутиннік","Віталій",1976,"2014-2019","2014",38,"Віталій Хомутиннік",12
8,1,"Черненко","Олександр",1976,"2014-2019","2014",38,"Олександр Черненко",13
8,1,"Шинькович","Андрій",1976,"2014-2019","2014",38,"Андрій Шинькович",14
8,2,"Агафонова","Наталія",1977,"2014-2019","2014",37,"Наталія Агафонова",1
8,2,"Льовочкіна","Юлія",1977,"2014-2019","2014",37,"Юлія Льовочкіна",2
8,2,"Сюмар","Вікторія",1977,"2014-2019","2014",37,"Вікторія Сюмар",3
8,1,"Алєксєєв","Сергій",1977,"2014-2019","2014",37,"Сергій Алєксєєв",4
8,1,"Бабій","Юрій",1977,"2014-2019","2014",37,"Юрій Бабій",5
8,1,"Балога","Павло",1977,"2014-2019","2014",37,"Павло Балога",6
8,1,"Добродомов","Дмитро",1977,"2014-2019","2014",37,"Дмитро Добродомов",7
8,1,"Кривошея","Геннадій",1977,"2014-2019","2014",37,"Геннадій Кривошея",8
8,1,"Омельянович","Денис",1977,"2014-2019","2014",37,"Денис Омельянович",9
8,1,"Опанасенко","Олександр",1977,"2014-2019","2014",37,"Олександр Опанасенко",10
8,1,"Підлісецький","Лев",1977,"2014-2019","2014",37,"Лев Підлісецький",11
8,1,"Савченко","Олексій",1977,"2014-2019","2014",37,"Олексій Савченко",12
8,1,"Семенуха","Роман",1977,"2014-2019","2014",37,"Роман Семенуха",13
8,1,"Соболєв","Єгор",1977,"2014-2019","2014",37,"Єгор Соболєв",14
8,1,"Яценко","Антон",1977,"2014-2019","2014",37,"Антон Яценко",15
8,2,"Іонова","Марія",1978,"2014-2019","2014",36,"Марія Іонова",1
8,2,"Заружко","Валерія",1978,"2014-2019","2014",36,"Валерія Заружко",2
8,2,"Ричкова","Тетяна",1978,"2014-2019","2014",36,"Тетяна Ричкова",3
8,2,"Юринець","Оксана",1978,"2014-2019","2014",36,"Оксана Юринець",4
8,1,"Валентиров","Сергій",1978,"2014-2019","2014",36,"Сергій Валентиров",5
8,1,"Гройсман","Володимир",1978,"2014-2019","2014",36,"Володимир Гройсман",6
8,1,"Дзензерський","Денис",1978,"2014-2019","2014",36,"Денис Дзензерський",7
8,1,"Журжій","Андрій",1978,"2014-2019","2014",36,"Андрій Журжій",8
8,1,"Зубач","Любомир",1978,"2014-2019","2014",36,"Любомир Зубач",9
8,1,"Карпунцов","Валерій",1978,"2014-2019","2014",36,"Валерій Карпунцов",10
8,1,"Кремінь","Тарас",1978,"2014-2019","2014",36,"Тарас Кремінь",11
8,1,"Логвинський","Георгій",1978,"2014-2019","2014",36,"Георгій Логвинський",12
8,1,"Луценко","Ігор",1978,"2014-2019","2014",36,"Ігор Луценко",13
8,1,"Осуховський","Олег",1978,"2014-2019","2014",36,"Олег Осуховський",14
8,1,"Пастух","Тарас",1978,"2014-2019","2014",36,"Тарас Пастух",15
8,1,"Рибак","Іван",1978,"2014-2019","2014",36,"Іван Рибак",16
8,1,"Рибалка","Сергій",1978,"2014-2019","2014",36,"Сергій Рибалка",17
8,1,"Соловей","Юрій",1978,"2014-2019","2014",36,"Юрій Соловей",18
8,1,"Шпенов","Дмитро",1978,"2014-2019","2014",36,"Дмитро Шпенов",19
8,2,"Острікова","Тетяна",1979,"2014-2019","2014",35,"Тетяна Острікова",1
8,2,"Чорновол","Тетяна",1979,"2014-2019","2014",35,"Тетяна Чорновол",2
8,1,"Ємець","Леонід",1979,"2014-2019","2014",35,"Леонід Ємець",3
8,1,"Ільюк","Артем",1979,"2014-2019","2014",35,"Артем Ільюк",4
8,1,"Білецький","Андрій",1979,"2014-2019","2014",35,"Андрій Білецький",5
8,1,"Барна","Степан",1979,"2014-2019","2014",35,"Степан Барна",6
8,1,"Вінник","Іван",1979,"2014-2019","2014",35,"Іван Вінник",7
8,1,"Гаврилюк","Михайло",1979,"2014-2019","2014",35,"Михайло Гаврилюк",8
8,1,"Геращенко","Антон",1979,"2014-2019","2014",35,"Антон Геращенко",9
8,1,"Грановський","Олександр",1979,"2014-2019","2014",35,"Олександр Грановський",10
8,1,"Дзюблик","Павло",1979,"2014-2019","2014",35,"Павло Дзюблик",11
8,1,"Каплін","Сергій",1979,"2014-2019","2014",35,"Сергій Каплін",12
8,1,"Курячий","Максим",1979,"2014-2019","2014",35,"Максим Курячий",13
8,1,"Левус","Андрій",1979,"2014-2019","2014",35,"Андрій Левус",14
8,1,"Насіров","Роман",1979,"2014-2019","2014",35,"Роман Насіров",15
8,1,"Петренко","Павло",1979,"2014-2019","2014",35,"Павло Петренко",16
8,1,"Сидорчук","Вадим",1979,"2014-2019","2014",35,"Вадим Сидорчук",17
8,1,"Унгурян","Павло",1979,"2014-2019","2014",35,"Павло Унгурян",18
8,2,"Донець","Тетяна",1980,"2014-2019","2014",34,"Тетяна Донець",1
8,1,"Єднак","Остап",1980,"2014-2019","2014",34,"Остап Єднак",2
8,1,"Івченко","Вадим",1980,"2014-2019","2014",34,"Вадим Івченко",3
8,1,"Вознюк","Юрій",1980,"2014-2019","2014",34,"Юрій Вознюк",4
8,1,"Гончаренко","Олексій",1980,"2014-2019","2014",34,"Олексій Гончаренко",5
8,1,"Довгий","Олесь",1980,"2014-2019","2014",34,"Олесь Довгий",6
8,1,"Кишкар","Павло",1980,"2014-2019","2014",34,"Павло Кишкар",7
8,1,"Лабазюк","Сергій",1980,"2014-2019","2014",34,"Сергій Лабазюк",8
8,1,"Лещенко","Сергій",1980,"2014-2019","2014",34,"Сергій Лещенко",9
8,1,"Мірошник","Андрій",1980,"2014-2019","2014",34,"Андрій Мірошник",10
8,1,"Македон","Юрій",1980,"2014-2019","2014",34,"Юрій Македон",11
8,1,"Матківський","Богдан",1980,"2014-2019","2014",34,"Богдан Матківський",12
8,1,"Микитась","Максим",1980,"2014-2019","2014",34,"Максим Микитась",13
8,1,"Писаренко","Валерій",1980,"2014-2019","2014",34,"Валерій Писаренко",14
8,1,"Саврасов","Максим",1980,"2014-2019","2014",34,"Максим Саврасов",15
8,1,"Шевченко","Віктор",1980,"2014-2019","2014",34,"Віктор Шевченко",16
8,1,"Юрик","Тарас",1980,"2014-2019","2014",34,"Тарас Юрик",17
8,2,"Савченко","Надія",1981,"2014-2019","2014",33,"Надія Савченко",1
8,1,"Євлахов","Анатолій",1981,"2014-2019","2014",33,"Анатолій Євлахов",2
8,1,"Барвіненко","Віталій",1981,"2014-2019","2014",33,"Віталій Барвіненко",3
8,1,"Галасюк","Віктор",1981,"2014-2019","2014",33,"Віктор Галасюк",4
8,1,"Кісельов","Андрій",1981,"2014-2019","2014",33,"Андрій Кісельов",5
8,1,"Крулько","Іван",1981,"2014-2019","2014",33,"Іван Крулько",6
8,1,"Лубінець","Дмитро",1981,"2014-2019","2014",33,"Дмитро Лубінець",7
8,1,"Найєм","Мустафа-Масі",1981,"2014-2019","2014",33,"Мустафа-Масі Найєм",8
8,1,"Присяжнюк","Олександр",1981,"2014-2019","2014",33,"Олександр Присяжнюк",9
8,1,"Соляр","Володимир",1981,"2014-2019","2014",33,"Володимир Соляр",10
8,2,"Гопко","Ганна",1982,"2014-2019","2014",32,"Ганна Гопко",1
8,2,"Заліщук","Світлана",1982,"2014-2019","2014",32,"Світлана Заліщук",2
8,2,"Сисоєнко","Ірина",1982,"2014-2019","2014",32,"Ірина Сисоєнко",3
8,2,"Сотник","Олена",1982,"2014-2019","2014",32,"Олена Сотник",4
8,1,"Бендюженко","Федір",1982,"2014-2019","2014",32,"Федір Бендюженко",5
8,1,"Гузь","Ігор",1982,"2014-2019","2014",32,"Ігор Гузь",6
8,1,"Кодола","Олександр",1982,"2014-2019","2014",32,"Олександр Кодола",7
8,1,"Кривенко","Віктор",1982,"2014-2019","2014",32,"Віктор Кривенко",8
8,1,"Лунченко","Валерій",1982,"2014-2019","2014",32,"Валерій Лунченко",9
8,1,"Мушак","Олексій",1982,"2014-2019","2014",32,"Олексій Мушак",10
8,1,"Поляков","Максим",1982,"2014-2019","2014",32,"Максим Поляков",11
8,1,"Урбанський","Олександр",1982,"2014-2019","2014",32,"Олександр Урбанський",12
8,2,"Кацер-Бучковська","Наталія",1983,"2014-2019","2014",31,"Наталія Кацер-Бучковська",1
8,2,"Пташник","Вікторія",1983,"2014-2019","2014",31,"Вікторія Пташник",2
8,1,"Вітко","Артем",1983,"2014-2019","2014",31,"Артем Вітко",3
8,1,"Головко","Михайло",1983,"2014-2019","2014",31,"Михайло Головко",4
8,1,"Голуб","Владислав",1983,"2014-2019","2014",31,"Владислав Голуб",5
8,1,"Голубов","Дмитро",1983,"2014-2019","2014",31,"Дмитро Голубов",6
8,1,"Гордєєв","Андрій",1983,"2014-2019","2014",31,"Андрій Гордєєв",7
8,1,"Данілін","Владислав",1983,"2014-2019","2014",31,"Владислав Данілін",8
8,1,"Долженков","Олександр",1983,"2014-2019","2014",31,"Олександр Долженков",9
8,1,"Дроздик","Олександр",1983,"2014-2019","2014",31,"Олександр Дроздик",10
8,1,"Немировський","Андрій",1983,"2014-2019","2014",31,"Андрій Немировський",11
8,1,"Помазанов","Андрій",1983,"2014-2019","2014",31,"Андрій Помазанов",12
8,1,"Рябчин","Олексій",1983,"2014-2019","2014",31,"Олексій Рябчин",13
8,1,"Артюшенко","Ігор",1984,"2014-2019","2014",30,"Ігор Артюшенко",1
8,1,"Березенко","Сергій",1984,"2014-2019","2014",30,"Сергій Березенко",2
8,1,"Корчик","Віталій",1984,"2014-2019","2014",30,"Віталій Корчик",3
8,1,"Левченко","Юрій",1984,"2014-2019","2014",30,"Юрій Левченко",4
8,1,"Макар'ян","Давид",1984,"2014-2019","2014",30,"Давид Макар'ян",5
8,2,"Романова","Анна",1985,"2014-2019","2014",29,"Анна Романова",1
8,1,"Висоцький","Сергій",1985,"2014-2019","2014",29,"Сергій Висоцький",2
8,1,"Порошенко","Олексій",1985,"2014-2019","2014",29,"Олексій Порошенко",3
8,1,"Сторожук","Дмитро",1985,"2014-2019","2014",29,"Дмитро Сторожук",4
8,2,"Масоріна","Олена",1986,"2014-2019","2014",28,"Олена Масоріна",1
8,2,"Огнєвіч","Злата",1986,"2014-2019","2014",28,"Злата Огнєвіч",2
8,1,"Алексєєв","Ігор",1986,"2014-2019","2014",28,"Ігор Алексєєв",3
8,1,"Білоцерковець","Дмитро",1986,"2014-2019","2014",28,"Дмитро Білоцерковець",4
8,1,"Побочіх","Михайло",1986,"2014-2019","2014",28,"Михайло Побочіх",5
